timestamp,point_id,offshore_distance_km,VV,VH,VH_VV_ratio,incidence_angle,year,month,day,day_of_year
2021-04-26 06:01:39,AP_0001,20,-17.955872098706763,-26.414670422766275,1.4710881363801172,33.63603591918945,2021,4,26,116
2021-05-08 06:01:40,AP_0001,20,-15.104861181210946,-28.429276400535272,1.88212761835234,33.63529968261719,2021,5,8,128
2021-05-20 06:01:40,AP_0001,20,-18.709236881319146,-23.920031164955923,1.2785145282349633,33.641422271728516,2021,5,20,140
2021-06-01 06:01:41,AP_0001,20,-16.55759003844849,-26.587809480466092,1.605777738108406,33.63949203491211,2021,6,1,152
2021-06-13 06:01:42,AP_0001,20,-11.539528884168766,-26.442717053740708,2.2914901742668046,33.63410186767578,2021,6,13,164
2021-06-25 06:01:42,AP_0001,20,-16.160027306125983,-27.079766066484833,1.6757252666410638,33.63811492919922,2021,6,25,176
2021-07-07 06:01:43,AP_0001,20,-17.417051270704345,-29.349477065916254,1.6851002279175906,33.637779235839844,2021,7,7,188
2021-07-19 06:01:44,AP_0001,20,-14.311564492459485,-27.639106715839866,1.9312428582076007,33.636268615722656,2021,7,19,200
2021-07-31 06:01:45,AP_0001,20,-14.472975143931517,-25.79801330485049,1.7824955165260221,33.639991760253906,2021,7,31,212
2021-08-12 06:01:45,AP_0001,20,-17.57116645672987,-24.908705625312958,1.4175897591461701,33.643306732177734,2021,8,12,224
2021-08-24 06:01:46,AP_0001,20,-15.266153522538557,-28.36395136735235,1.8579631945582453,33.63509750366211,2021,8,24,236
2021-09-05 06:01:46,AP_0001,20,-16.5909304242791,-26.59076530709893,1.602728998741753,33.63813400268555,2021,9,5,248
2021-09-17 06:01:47,AP_0001,20,-12.765971069359036,-28.391558265184884,2.22400302420632,33.63678741455078,2021,9,17,260
2021-09-29 06:01:47,AP_0001,20,-22.894385033903045,-25.771309155909318,1.1256606856985236,33.63307189941406,2021,9,29,272
2021-10-11 06:01:47,AP_0001,20,-19.84207776426325,-25.78107015200016,1.2993130285192906,33.63413619995117,2021,10,11,284
2021-10-23 06:01:48,AP_0001,20,-25.536422681378244,-25.33874175933174,0.9922588639562793,33.6318359375,2021,10,23,296
2021-11-04 06:01:47,AP_0001,20,-19.59711557689271,-26.63666099743552,1.3592133440720868,33.638240814208984,2021,11,4,308
2021-11-16 06:01:47,AP_0001,20,-17.825106652627507,-25.60892324696202,1.4366771400600367,33.634517669677734,2021,11,16,320
2021-11-28 06:01:47,AP_0001,20,-11.612971629710291,-27.639941402974028,2.3800920457138464,33.63261795043945,2021,11,28,332
2021-12-10 06:01:46,AP_0001,20,-16.914133684508247,-32.21458971276303,1.904595902672128,33.6337776184082,2021,12,10,344
2021-12-22 06:01:46,AP_0001,20,-22.53301176332006,-27.285055932019443,1.2108925437315445,33.63526916503906,2021,12,22,356
2022-01-03 06:01:45,AP_0001,20,-13.18014131112985,-27.47278438831644,2.084407423243429,33.63416290283203,2022,1,3,3
2022-01-15 06:01:45,AP_0001,20,-18.847251190759224,-30.653718648585485,1.6264291454668443,33.634639739990234,2022,1,15,15
2022-01-27 06:01:44,AP_0001,20,-15.873445089959954,-26.04385436752811,1.6407184590319965,33.63802719116211,2022,1,27,27
2022-02-08 06:01:44,AP_0001,20,-19.801818978886704,-26.85468057582879,1.3561724104468413,33.63791275024414,2022,2,8,39
2022-02-20 06:01:44,AP_0001,20,-25.39472616576456,-27.071615496803695,1.0660329755120495,33.6301383972168,2022,2,20,51
2022-03-04 06:01:43,AP_0001,20,-14.792499960950906,-24.695883397853148,1.6694867982454011,33.635746002197266,2022,3,4,63
2022-03-16 06:01:43,AP_0001,20,-21.341767489349127,-27.30624355887756,1.2794743252874945,33.63850784301758,2022,3,16,75
2022-03-28 06:01:44,AP_0001,20,-17.72470734511633,-30.60472065059626,1.7266700123558738,33.63370895385742,2022,3,28,87
2022-04-09 06:01:44,AP_0001,20,-19.56977430803567,-25.214620788434473,1.2884471936950719,33.640380859375,2022,4,9,99
2022-04-21 06:01:44,AP_0001,20,-20.84666674266881,-26.69559436815357,1.2805689608647708,33.63882827758789,2022,4,21,111
2022-05-03 06:01:45,AP_0001,20,-18.017172540372826,-25.439090310863136,1.4119357659399276,33.64326477050781,2022,5,3,123
2022-05-15 06:01:46,AP_0001,20,-16.854833590494238,-23.543895712472644,1.3968631363854516,33.632225036621094,2022,5,15,135
2022-05-27 06:01:46,AP_0001,20,-19.34639908738105,-27.380879362184185,1.4152959027938037,33.640708923339844,2022,5,27,147
2022-06-08 06:01:48,AP_0001,20,-17.596140048084802,-26.310344350383193,1.4952338568848151,33.62933349609375,2022,6,8,159
2022-06-20 06:01:48,AP_0001,20,-14.93784725882914,-31.607148863759733,2.1159105670382363,33.636207580566406,2022,6,20,171
2022-07-02 06:01:49,AP_0001,20,-22.619116997594197,-27.389937570828128,1.2109198415544409,33.634002685546875,2022,7,2,183
2022-07-14 06:01:50,AP_0001,20,-16.096484568274715,-26.84264695760533,1.6676092747922555,33.63719940185547,2022,7,14,195
2022-07-26 06:01:54,AP_0001,20,-16.613868266494197,-25.463728329643764,1.5326790799826797,33.63029861450195,2022,7,26,207
2022-08-19 06:01:56,AP_0001,20,-15.4717567410173,-26.010017867028694,1.6811289307615163,33.6258430480957,2022,8,19,231
2022-08-31 06:01:56,AP_0001,20,-24.04101219804252,-27.51367123981291,1.1444472892057824,33.63002014160156,2022,8,31,243
2022-09-12 06:01:57,AP_0001,20,-15.519435211705126,-28.58841571010425,1.8421041307316512,33.62013244628906,2022,9,12,255
2022-09-24 06:01:56,AP_0001,20,-20.67132624843563,-32.137726100786914,1.5547007344639554,33.646995544433594,2022,9,24,267
2022-10-06 06:01:57,AP_0001,20,-19.82657895565866,-35.62629637313757,1.7968957959320333,33.63865280151367,2022,10,6,279
2022-10-30 06:01:57,AP_0001,20,-16.19475842546995,-25.068435912147006,1.547935156150349,33.62310791015625,2022,10,30,303
2022-11-11 06:01:57,AP_0001,20,-15.073989659267275,-30.67292465675373,2.0348245786341277,33.634620666503906,2022,11,11,315
2022-11-23 06:01:57,AP_0001,20,-14.52936576605561,-29.640242483726446,2.0400231476706154,33.61759567260742,2022,11,23,327
2022-12-05 06:01:56,AP_0001,20,-15.707486331889326,-26.12955609292721,1.6635097138285586,33.6267204284668,2022,12,5,339
2022-12-17 06:01:55,AP_0001,20,-21.980410121809186,-26.373252808040952,1.1998526261288065,33.632591247558594,2022,12,17,351
2022-12-29 06:01:55,AP_0001,20,-15.94028676247467,-26.214989988546996,1.6445745537188325,33.630706787109375,2022,12,29,363
2023-01-10 06:01:54,AP_0001,20,-22.74302705411675,-34.955086617265316,1.536958406376166,33.634376525878906,2023,1,10,10
2023-01-22 06:01:54,AP_0001,20,-17.873030577156555,-29.95739698105494,1.6761229636871635,33.627967834472656,2023,1,22,22
2023-02-03 06:01:53,AP_0001,20,-17.886998000209186,-27.51268909480627,1.5381389931661262,33.62656021118164,2023,2,3,34
2023-02-15 06:01:53,AP_0001,20,-23.29963754950862,-27.919563264195,1.1982831580478301,33.639381408691406,2023,2,15,46
2023-02-27 06:01:53,AP_0001,20,-20.673549377477425,-29.549226136724172,1.4293252502115703,33.627994537353516,2023,2,27,58
2023-03-11 06:01:53,AP_0001,20,-15.562314172444294,-26.2610945666994,1.6874800415737077,33.63075256347656,2023,3,11,70
2023-03-23 06:01:53,AP_0001,20,-18.526936591401746,-29.20344626799952,1.5762695642598943,33.63574981689453,2023,3,23,82
2023-04-04 06:01:53,AP_0001,20,-20.949217859127636,-27.16853434647495,1.2968758322706324,33.62709426879883,2023,4,4,94
2023-04-16 06:01:54,AP_0001,20,-14.05457026693529,-27.312622806292644,1.9433267817905597,33.625953674316406,2023,4,16,106
2023-04-28 06:01:54,AP_0001,20,-17.521309089281388,-26.167594952981336,1.4934725949780367,33.6295280456543,2023,4,28,118
2023-05-10 06:01:55,AP_0001,20,-19.41792226379981,-24.810181120239964,1.277694945071068,33.62995910644531,2023,5,10,130
2023-05-22 06:01:55,AP_0001,20,-15.026965635534937,-26.82471308986991,1.7851051064119234,33.62503433227539,2023,5,22,142
2023-06-03 06:01:56,AP_0001,20,-14.454976669458276,-26.01392938720844,1.799652118579542,33.62446594238281,2023,6,3,154
2023-06-15 06:01:57,AP_0001,20,-18.5992611412549,-27.527763385052904,1.4800460715073112,33.62693786621094,2023,6,15,166
2023-06-27 06:01:57,AP_0001,20,-15.78543210412393,-26.867227825154934,1.7020267578317287,33.64352798461914,2023,6,27,178
2023-07-09 06:01:58,AP_0001,20,-14.57539392692173,-26.263315130484983,1.801894018245015,33.624839782714844,2023,7,9,190
2023-07-21 06:01:59,AP_0001,20,-18.72966304571334,-26.200651701134564,1.3988853743490655,33.629058837890625,2023,7,21,202
2023-08-02 06:01:59,AP_0001,20,-16.47941159644244,-24.409674341711586,1.481222445283248,33.636837005615234,2023,8,2,214
2023-08-14 06:02:00,AP_0001,20,-19.525373888426675,-27.01978755587465,1.3838294575188728,33.636375427246094,2023,8,14,226
2023-08-26 06:02:01,AP_0001,20,-16.09473217435594,-48.83554451775245,3.0342564255628375,33.62594223022461,2023,8,26,238
2023-09-07 06:02:01,AP_0001,20,-15.292946168146777,-45.43356300745706,2.9708836026696592,33.63078689575195,2023,9,7,250
2023-09-19 06:02:02,AP_0001,20,-15.232781487567983,-27.919473078270983,1.8328545644179994,33.6239013671875,2023,9,19,262
2023-10-01 06:02:02,AP_0001,20,-15.437891090930918,-34.746002342988064,2.250696169465777,33.623748779296875,2023,10,1,274
2023-10-13 06:02:02,AP_0001,20,-29.429356274282913,-48.83377673428314,1.659355926074297,33.64198684692383,2023,10,13,286
2023-10-25 06:02:02,AP_0001,20,-17.535837829725804,-48.83495517664003,2.784865807429951,33.631370544433594,2023,10,25,298
2023-11-06 06:02:02,AP_0001,20,-19.41398663568607,-29.52828487009329,1.5209799730579547,33.62862777709961,2023,11,6,310
2023-11-18 06:02:02,AP_0001,20,-17.02723433320212,-37.40758751152576,2.196926804406699,33.62009048461914,2023,11,18,322
2023-11-30 06:02:01,AP_0001,20,-18.832457400844486,-36.86603069223751,1.957579401750531,33.63798904418945,2023,11,30,334
2024-01-17 06:01:58,AP_0001,20,-16.302436096669837,-28.1877278453821,1.7290500437011447,33.641937255859375,2024,1,17,17
2024-01-29 06:01:58,AP_0001,20,-25.808451595825,-32.8407283996018,1.2724796091569632,33.623722076416016,2024,1,29,29
2024-02-10 06:01:58,AP_0001,20,-16.582074619986496,-31.77223898057227,1.916059341710895,33.63041305541992,2024,2,10,41
2024-02-22 06:01:58,AP_0001,20,-17.590894315170964,-44.09589474652741,2.5067454761806887,33.62761306762695,2024,2,22,53
2024-03-05 06:01:58,AP_0001,20,-18.653190440184968,-26.223206173754,1.4058295420209073,33.62916946411133,2024,3,5,65
2024-03-17 06:01:58,AP_0001,20,-18.306907029744664,-24.866030126641032,1.3582867977774316,33.633544921875,2024,3,17,77
2024-03-29 06:01:58,AP_0001,20,-15.83796128780663,-36.83967702911306,2.326036562387312,33.63108444213867,2024,3,29,89
2024-04-22 06:01:59,AP_0001,20,-15.650848428506414,-34.82296467053212,2.224988940989657,33.626609802246094,2024,4,22,113
2024-05-16 06:01:59,AP_0001,20,-21.14856273410294,-28.353624304201787,1.34068800138746,33.63396453857422,2024,5,16,137
2024-05-28 06:01:59,AP_0001,20,-15.157443445197709,-27.657809185418586,1.824701460072499,33.6208381652832,2024,5,28,149
2024-06-09 06:01:59,AP_0001,20,-19.5342771013139,-29.951434330376962,1.5332757989985915,33.6263313293457,2024,6,9,161
2024-06-21 06:01:58,AP_0001,20,-14.71529900092742,-48.8360795552859,3.318728321606516,33.62112045288086,2024,6,21,173
2024-07-03 06:01:57,AP_0001,20,-18.434854232281978,-28.155679466523008,1.5273068672937224,33.63506317138672,2024,7,3,185
2024-07-15 06:01:57,AP_0001,20,-15.603291870534635,-40.999396617315575,2.6276119781325837,33.625240325927734,2024,7,15,197
2024-07-27 06:01:56,AP_0001,20,-17.733023069244613,-29.05174036801858,1.6382846993756333,33.64351272583008,2024,7,27,209
2024-08-20 06:01:57,AP_0001,20,-20.589510616020558,-29.693143802433156,1.442149080480287,33.62596893310547,2024,8,20,233
2024-09-01 06:01:57,AP_0001,20,-13.064176857049803,-26.873860635427064,2.0570649746620018,33.63368606567383,2024,9,1,245
2024-09-13 06:01:58,AP_0001,20,-19.850637487755275,-48.835420359797524,2.4601436800163876,33.62705612182617,2024,9,13,257
2024-09-25 06:01:58,AP_0001,20,-17.2126710524999,-39.80471110853748,2.3125237789724915,33.63664245605469,2024,9,25,269
2024-10-07 06:01:59,AP_0001,20,-21.79944378964099,-24.781416413105664,1.1367912251450056,33.6165771484375,2024,10,7,281
2024-10-19 06:01:59,AP_0001,20,-24.044979561865173,-36.29016859311533,1.509261777484343,33.62654113769531,2024,10,19,293
2024-10-31 06:01:58,AP_0001,20,-15.535534484621483,-40.43929048038349,2.603018938319378,33.626609802246094,2024,10,31,305
2024-11-12 06:01:58,AP_0001,20,-18.989979801323884,-48.83472411391846,2.571604847653074,33.63343811035156,2024,11,12,317
2024-11-24 06:01:57,AP_0001,20,-15.712836876437004,-48.83499625574426,3.1079681307566616,33.63108825683594,2024,11,24,329
2024-12-06 06:01:56,AP_0001,20,-20.13777843380567,-48.83522431224942,2.4250552002433796,33.62900924682617,2024,12,6,341
2024-12-18 06:01:55,AP_0001,20,-14.297156037225971,-29.715757206536196,2.078438336209265,33.635868072509766,2024,12,18,353
2024-12-30 06:01:54,AP_0001,20,-21.9043682167545,-23.766641582455502,1.085018355575148,33.621402740478516,2024,12,30,365
2020-01-02 06:01:25,AP_0002,20,-21.29803356968044,-30.42439604743894,1.4285072820408475,33.731746673583984,2020,1,2,2
2020-01-14 06:01:25,AP_0002,20,-17.731593465210455,-26.339284182929966,1.4854437213783338,33.72718048095703,2020,1,14,14
2020-01-26 06:01:24,AP_0002,20,-19.18731124446254,-27.185621694752392,1.4168541568114796,33.72637939453125,2020,1,26,26
2020-02-07 06:01:24,AP_0002,20,-12.640138104856584,-29.160707925377437,2.3069928258278547,33.7267951965332,2020,2,7,38
2020-02-19 06:01:24,AP_0002,20,-19.75731970021802,-28.702040839751216,1.4527294833131892,33.730716705322266,2020,2,19,50
2020-03-02 06:01:24,AP_0002,20,-19.64268144903341,-30.112424253147484,1.533009855669643,33.73174285888672,2020,3,2,62
2020-03-14 06:01:27,AP_0002,20,-26.878269746342,-26.463017299927294,0.9845506258277202,33.72504806518555,2020,3,14,74
2020-03-26 06:01:32,AP_0002,20,-17.569047267549852,-27.404247288393666,1.559802695676589,33.72213363647461,2020,3,26,86
2020-04-07 06:01:32,AP_0002,20,-22.338021665870077,-34.716392970435535,1.5541391037093577,33.721595764160156,2020,4,7,98
2020-04-19 06:01:33,AP_0002,20,-20.76637624657094,-25.7702491169565,1.2409603298607204,33.721397399902344,2020,4,19,110
2020-05-01 06:01:33,AP_0002,20,-19.23808567092005,-27.88131663962593,1.4492770807113535,33.72575759887695,2020,5,1,122
2020-05-13 06:01:34,AP_0002,20,-15.756858184703916,-28.255182977252275,1.7931990404458422,33.72920227050781,2020,5,13,134
2020-05-25 06:01:35,AP_0002,20,-16.52895992790653,-25.95331483223308,1.5701722882402913,33.72428894042969,2020,5,25,146
2020-06-06 06:01:35,AP_0002,20,-17.07928119419103,-26.2232527902991,1.5353838661089612,33.726898193359375,2020,6,6,158
2020-06-18 06:01:36,AP_0002,20,-14.6528672807195,-27.090701672641867,1.8488328020474387,33.72053146362305,2020,6,18,170
2020-06-30 06:01:37,AP_0002,20,-15.51009857077521,-25.952636665202608,1.673273483516325,33.7283935546875,2020,6,30,182
2020-07-12 06:01:38,AP_0002,20,-24.982958325069117,-31.452093075791822,1.258941902177824,33.7287712097168,2020,7,12,194
2020-07-24 06:01:38,AP_0002,20,-18.94273621477469,-26.253261751908838,1.385927642883618,33.72225570678711,2020,7,24,206
2020-08-05 06:01:39,AP_0002,20,-14.826037337615576,-28.53315686784669,1.9245302178927053,33.72416687011719,2020,8,5,218
2020-08-17 06:01:40,AP_0002,20,-16.45667751122445,-26.014074774738624,1.5807610471187428,33.725013732910156,2020,8,17,230
2020-08-29 06:01:41,AP_0002,20,-16.4040139522555,-26.302009278390933,1.6033886190870064,33.72005081176758,2020,8,29,242
2020-09-10 06:01:41,AP_0002,20,-17.89108918475809,-27.372322006926698,1.5299416220140432,33.72013854980469,2020,9,10,254
2020-09-22 06:01:41,AP_0002,20,-19.01356657419201,-25.797690922229254,1.3568044070829746,33.72102737426758,2020,9,22,266
2020-10-04 06:01:42,AP_0002,20,-19.198524390622175,-26.99075107612869,1.4058763333557422,33.721561431884766,2020,10,4,278
2020-10-16 06:01:42,AP_0002,20,-15.697189414095046,-28.532543050714658,1.8176848286671183,33.72178268432617,2020,10,16,290
2020-10-28 06:01:42,AP_0002,20,-19.073883853204237,-28.937285995562426,1.5171155606413755,33.72344970703125,2020,10,28,302
2020-11-09 06:01:42,AP_0002,20,-14.76372043073919,-28.47893210106301,1.928980722350154,33.72184371948242,2020,11,9,314
2020-11-21 06:01:41,AP_0002,20,-26.439793885388102,-26.626902721325536,1.0070767887506429,33.72224044799805,2020,11,21,326
2020-12-03 06:01:41,AP_0002,20,-19.386696443964205,-34.30889385752389,1.7697132647994558,33.72224426269531,2020,12,3,338
2020-12-15 06:01:40,AP_0002,20,-12.282078954338516,-27.58995155922542,2.2463584269240964,33.7190055847168,2020,12,15,350
2021-01-08 06:01:39,AP_0002,20,-19.58790543191212,-28.172590802487314,1.4382645914038998,33.729576110839844,2021,1,8,8
2021-02-01 06:01:38,AP_0002,20,-18.455410469905935,-28.556427863962014,1.5473201157203826,33.71824645996094,2021,2,1,32
2021-02-13 06:01:38,AP_0002,20,-27.853223403797863,-25.189111217983374,0.9043517460370052,33.71709442138672,2021,2,13,44
2021-02-25 06:01:38,AP_0002,20,-28.75900199239235,-26.032776188349594,0.9052044363443513,33.723934173583984,2021,2,25,56
2021-03-09 06:01:38,AP_0002,20,-20.359345315695517,-28.607542998112937,1.4051307915121751,33.726688385009766,2021,3,9,68
2021-03-21 06:01:38,AP_0002,20,-21.540000816368345,-25.849699900964794,1.2000788728532215,33.730201721191406,2021,3,21,80
2021-04-02 06:01:38,AP_0002,20,-17.632939233255733,-28.508780987839483,1.616791200304933,33.73027801513672,2021,4,2,92
2021-04-14 06:01:39,AP_0002,20,-22.54052989323,-26.033395183935312,1.1549593247031156,33.72452926635742,2021,4,14,104
2021-04-26 06:01:39,AP_0002,20,-17.727662681213577,-25.704445115527108,1.449962444443774,33.723548889160156,2021,4,26,116
2021-05-08 06:01:40,AP_0002,20,-19.782315094237305,-26.48658394743151,1.3389021366436122,33.72347640991211,2021,5,8,128
2021-05-20 06:01:40,AP_0002,20,-25.266810937085978,-27.06234591237752,1.0710629837600953,33.72893142700195,2021,5,20,140
2021-06-01 06:01:41,AP_0002,20,-15.651695434511739,-29.24257610744535,1.8683328096818146,33.72700881958008,2021,6,1,152
2021-06-13 06:01:42,AP_0002,20,-13.507323040852416,-26.483603665086733,1.9606848510980317,33.721622467041016,2021,6,13,164
2021-06-25 06:01:42,AP_0002,20,-19.77306919413476,-26.505510781676556,1.3404854108101147,33.72562026977539,2021,6,25,176
2021-07-07 06:01:43,AP_0002,20,-17.4779891523853,-27.113476382634545,1.5512926656631003,33.72528839111328,2021,7,7,188
2021-07-19 06:01:44,AP_0002,20,-15.641798458328235,-27.395892790065975,1.751454147875141,33.72379684448242,2021,7,19,200
2021-07-31 06:01:45,AP_0002,20,-16.82513180256897,-27.067703193680778,1.6087661904406543,33.72750473022461,2021,7,31,212
2021-08-12 06:01:45,AP_0002,20,-15.697520416784876,-25.67641249792887,1.6356986209410418,33.73081970214844,2021,8,12,224
2021-08-24 06:01:46,AP_0002,20,-20.055550428125702,-26.44873624004637,1.3187738892947525,33.72261428833008,2021,8,24,236
2021-09-05 06:01:46,AP_0002,20,-17.92345563152327,-26.878247571382783,1.499613027976038,33.725650787353516,2021,9,5,248
2021-09-17 06:01:47,AP_0002,20,-14.597004276651225,-28.38155271438509,1.9443409193065093,33.724308013916016,2021,9,17,260
2021-09-29 06:01:47,AP_0002,20,-24.512632725735706,-26.873472245375467,1.096311136631241,33.72060775756836,2021,9,29,272
2021-10-11 06:01:47,AP_0002,20,-22.43901991731967,-25.7182639660979,1.1461402530440792,33.722320556640625,2021,10,11,284
2021-10-23 06:01:48,AP_0002,20,-20.880625359057422,-26.813703887303,1.2841427603925653,33.719356536865234,2021,10,23,296
2021-11-04 06:01:47,AP_0002,20,-9.920143012515418,-25.299244949185127,2.5502903453374794,33.72574234008789,2021,11,4,308
2021-11-16 06:01:47,AP_0002,20,-16.81152781087765,-24.87788574681518,1.479811116912189,33.7220344543457,2021,11,16,320
2021-11-28 06:01:47,AP_0002,20,-14.900637052043331,-22.857734894042146,1.5340105805011641,33.720279693603516,2021,11,28,332
2021-12-10 06:01:46,AP_0002,20,-16.694957983551447,-28.64724427360265,1.715921914977389,33.72196578979492,2021,12,10,344
2021-12-22 06:01:46,AP_0002,20,-33.94124712080172,-32.231308881367426,0.9496206420068072,33.722782135009766,2021,12,22,356
2022-01-03 06:01:45,AP_0002,20,-17.372402842359747,-23.31138607416336,1.3418630851296158,33.7216682434082,2022,1,3,3
2022-01-15 06:01:45,AP_0002,20,-19.637193190626427,-25.83285022748102,1.3155062425017041,33.72215270996094,2022,1,15,15
2022-01-27 06:01:44,AP_0002,20,-16.650710227821946,-27.463512721392107,1.6493898665957727,33.72554397583008,2022,1,27,27
2022-02-08 06:01:44,AP_0002,20,-21.370145761397165,-26.012950974958823,1.217256600184187,33.72543716430664,2022,2,8,39
2022-02-20 06:01:44,AP_0002,20,-25.50797917461855,-23.887844094237828,0.9364851653167091,33.71766662597656,2022,2,20,51
2022-03-04 06:01:43,AP_0002,20,-15.96572002331934,-24.6110883997285,1.5414956772248192,33.723262786865234,2022,3,4,63
2022-03-16 06:01:43,AP_0002,20,-21.614404693752263,-32.71152679323732,1.513413265677066,33.72602081298828,2022,3,16,75
2022-03-28 06:01:44,AP_0002,20,-23.326618774841677,-28.818408365997485,1.2354301600315445,33.72124099731445,2022,3,28,87
2022-04-09 06:01:44,AP_0002,20,-18.556369339444107,-28.137741360324995,1.516338721525356,33.72856140136719,2022,4,9,99
2022-04-21 06:01:44,AP_0002,20,-14.039719291258088,-27.3120322153842,1.9453403340044124,33.72635269165039,2022,4,21,111
2022-05-03 06:01:45,AP_0002,20,-14.396138069078088,-29.679242380152914,2.06161140145647,33.73143005371094,2022,5,3,123
2022-05-15 06:01:46,AP_0002,20,-18.600603991409585,-29.886527125265804,1.6067503581640927,33.71975326538086,2022,5,15,135
