timestamp,point_id,offshore_distance_km,VV,VH,VH_VV_ratio,incidence_angle,year,month,day,day_of_year,latitude,longitude,ERA5_WindSpeed_100m_ms
2020-01-02 06:01:25,AP_0001,20,-23.555657160621312,-26.95104343764789,1.1441431352933231,33.64518737792969,2020,1,2,2,13.65669,80.42248,3.1376302242279053
2020-01-14 06:01:25,AP_0001,20,-23.60242791814053,-28.37893048152615,1.2023733566712624,33.640625,2020,1,14,14,13.65669,80.42248,1.962903380393982
2020-01-26 06:01:24,AP_0001,20,-16.49940621437872,-27.462694065475112,1.6644656000736695,33.63982009887695,2020,1,26,26,13.65669,80.42248,2.617718458175659
2020-02-07 06:01:24,AP_0001,20,-15.534069602877215,-28.41625880036257,1.82928617721008,33.63979721069336,2020,2,7,38,13.65669,80.42248,7.139430046081543
2020-02-19 06:01:24,AP_0001,20,-16.174673561015712,-26.920617434118963,1.6643685161599295,33.64371490478516,2020,2,19,50,13.65669,80.42248,3.8639931678771973
2020-03-02 06:01:24,AP_0001,20,-19.853921400895917,-31.46317246287688,1.5847334049311332,33.644737243652344,2020,3,2,62,13.65669,80.42248,1.502073884010315
2020-03-14 06:01:27,AP_0001,20,-29.636667884831688,-25.577571507670697,0.8630380313692932,33.63771057128906,2020,3,14,74,13.65669,80.42248,4.570357799530029
2020-03-26 06:01:32,AP_0001,20,-22.06739365451057,-26.15576346199205,1.185267452581371,33.634613037109375,2020,3,26,86,13.65669,80.42248,2.622296094894409
2020-04-07 06:01:32,AP_0001,20,-21.212404406262007,-28.654965344457658,1.3508589029161904,33.63407897949219,2020,4,7,98,13.65669,80.42248,5.644672393798828
2020-04-19 06:01:33,AP_0001,20,-18.970124523656715,-29.30909369456452,1.5450132474362297,33.63373947143555,2020,4,19,110,13.65669,80.42248,6.143392562866211
2020-05-01 06:01:33,AP_0001,20,-17.026525731390635,-24.212536045474312,1.4220479519691631,33.6375732421875,2020,5,1,122,13.65669,80.42248,4.976077556610107
2020-05-13 06:01:34,AP_0001,20,-15.846181978152494,-28.91256444333621,1.824576070323984,33.64102554321289,2020,5,13,134,13.65669,80.42248,1.8777344226837158
2020-05-25 06:01:35,AP_0001,20,-20.027569825920807,-34.15566634832389,1.7054323937054865,33.63676834106445,2020,5,25,146,13.65669,80.42248,6.906702041625977
2020-06-06 06:01:35,AP_0001,20,-15.031225143785711,-27.30855102236804,1.8167881035071904,33.63939666748047,2020,6,6,158,13.65669,80.42248,3.37524151802063
2020-06-18 06:01:36,AP_0001,20,-12.515287508372772,-25.64150733256746,2.0488148846291545,33.633018493652344,2020,6,18,170,13.65669,80.42248,2.231114387512207
2020-06-30 06:01:37,AP_0001,20,-19.59059711479191,-25.26236268306725,1.2895146857975488,33.64087677001953,2020,6,30,182,13.65669,80.42248,0.3016190826892853
2020-07-12 06:01:38,AP_0001,20,-17.996164747310925,-25.80117730556323,1.433704217973364,33.64125061035156,2020,7,12,194,13.65669,80.42248,2.571927309036255
2020-07-24 06:01:38,AP_0001,20,-20.95990750121406,-27.91087019083037,1.331631362839444,33.63395309448242,2020,7,24,206,13.65669,80.42248,3.080963611602783
2020-08-05 06:01:39,AP_0001,20,-17.58550134297298,-29.71524769154051,1.6897583476296216,33.63652420043945,2020,8,5,218,13.65669,80.42248,8.78917407989502
2020-08-17 06:01:40,AP_0001,20,-16.10592072799615,-27.41786354317812,1.7023468577936662,33.63749313354492,2020,8,17,230,13.65669,80.42248,6.813409805297852
2020-08-29 06:01:41,AP_0001,20,-17.892428375978167,-26.17394744847204,1.4628504805760405,33.632381439208984,2020,8,29,242,13.65669,80.42248,2.9380853176116943
2020-09-10 06:01:41,AP_0001,20,-22.20674276489097,-24.48354645022135,1.102527584051184,33.63260269165039,2020,9,10,254,13.65669,80.42248,2.5100064277648926
2020-09-22 06:01:41,AP_0001,20,-17.50213667695376,-24.47588341434496,1.3984511643412088,33.63349914550781,2020,9,22,266,13.65669,80.42248,9.661710739135742
2020-10-04 06:01:42,AP_0001,20,-22.311454214175267,-25.45728578737706,1.1409962588275906,33.63404083251953,2020,10,4,278,13.65669,80.42248,7.603139400482178
2020-10-16 06:01:42,AP_0001,20,-17.669870297681463,-25.03034746958675,1.4165552461848625,33.6342658996582,2020,10,16,290,13.65669,80.42248,1.6387304067611694
