timestamp,point_id,offshore_distance_km,VV,VH,VH_VV_ratio,incidence_angle,year,month,day,day_of_year
2020-01-10 06:33:01,MH_0001,20,-19.337786327058343,-47.06304284919778,2.4337347643222715,39.832923889160156,2020,1,10,10
2020-01-22 06:33:00,MH_0001,20,-20.329991468799875,-26.141068455082184,1.285837650015765,39.83514404296875,2020,1,22,22
2020-02-27 06:32:59,MH_0001,20,-18.971363680388794,-29.21373757031114,1.5398860125437457,39.69879913330078,2020,2,27,58
2020-03-10 06:32:59,MH_0001,20,-21.32599539562271,-29.778822030910757,1.396362583714289,39.69011688232422,2020,3,10,70
2020-03-22 06:32:43,MH_0001,20,-22.20181328451083,-27.009818099343477,1.2165591050253075,39.67597579956055,2020,3,22,82
2020-04-03 06:32:47,MH_0001,20,-23.213988697618227,-29.36363977531257,1.2649114358501132,39.749481201171875,2020,4,3,94
2020-04-27 06:32:48,MH_0001,20,-20.61610583116581,-28.99658329816665,1.4065014768371964,39.74741744995117,2020,4,27,118
2020-05-09 06:32:48,MH_0001,20,-24.989129339780042,-32.085454648883896,1.2839764928427202,39.75139236450195,2020,5,9,130
2020-05-21 06:32:49,MH_0001,20,-24.66655169154722,-27.542402655332864,1.1165890960255764,39.74597930908203,2020,5,21,142
2020-06-02 06:32:50,MH_0001,20,-25.756140439974253,-28.905109835267815,1.1222609188139956,39.7515754699707,2020,6,2,154
2020-06-14 06:32:51,MH_0001,20,-26.60734429030986,-29.486414910001585,1.1082058618206498,39.74824523925781,2020,6,14,166
2020-06-26 06:32:51,MH_0001,20,-24.463328729560125,-28.22797770552173,1.1538894815819816,39.750667572021484,2020,6,26,178
2020-07-08 06:32:52,MH_0001,20,-21.28922449217544,-29.048268137323095,1.3644587264322092,39.75215148925781,2020,7,8,190
2020-07-20 06:32:53,MH_0001,20,-20.20841896280052,-32.411968533991576,1.6038844302295616,39.74650192260742,2020,7,20,202
2020-08-01 06:32:53,MH_0001,20,-19.79967909255024,-28.758023802937686,1.4524489850826967,39.74367904663086,2020,8,1,214
2020-08-13 06:32:54,MH_0001,20,-11.913831085832795,-26.792049520937518,2.2488189842473925,39.747806549072266,2020,8,13,226
2020-08-25 06:32:55,MH_0001,20,-15.289464437883925,-31.36799103639507,2.051608227602276,39.74671936035156,2020,8,25,238
2020-09-06 06:32:55,MH_0001,20,-28.828799167127123,-27.602233042209853,0.9574534437661941,39.74689483642578,2020,9,6,250
2020-09-18 06:32:56,MH_0001,20,-21.504236726141293,-32.01538275431732,1.488794192606628,39.74738311767578,2020,9,18,262
2020-09-30 06:32:56,MH_0001,20,-23.82463937236428,-28.410129558752,1.192468398565005,39.748390197753906,2020,9,30,274
2020-10-12 06:32:54,MH_0001,20,-21.336026653362936,-27.79376381626694,1.3026682178373707,39.783660888671875,2020,10,12,286
2020-10-24 06:32:54,MH_0001,20,-32.57946346728275,-30.987159641418348,0.9511255356472202,39.788089752197266,2020,10,24,298
2020-11-05 06:32:53,MH_0001,20,-22.966489337732167,-35.16288662772046,1.5310518778309994,39.785404205322266,2020,11,5,310
2020-11-17 06:32:53,MH_0001,20,-21.090147306514563,-28.914842782066998,1.371011892986421,39.784175872802734,2020,11,17,322
2020-11-29 06:32:53,MH_0001,20,-19.318127672399836,-27.68866158506269,1.4332994405364652,39.79043197631836,2020,11,29,334
2020-12-11 06:32:52,MH_0001,20,-20.293519831950718,-28.442883113350987,1.401574657766844,39.78841018676758,2020,12,11,346
2020-12-23 06:32:52,MH_0001,20,-19.770066016390714,-28.439104977038564,1.4384931721250012,39.789886474609375,2020,12,23,358
2021-01-04 06:32:51,MH_0001,20,-20.60511612139621,-29.811934437463577,1.446821957315109,39.78708267211914,2021,1,4,4
2021-01-16 06:32:51,MH_0001,20,-23.985652908535272,-29.605815581250674,1.2343135162568568,39.784828186035156,2021,1,16,16
2021-01-28 06:32:50,MH_0001,20,-26.12716782457394,-27.497479689614195,1.0524477767449179,39.782928466796875,2021,1,28,28
2021-02-09 06:32:50,MH_0001,20,-25.79135494966662,-29.944361616134568,1.1610232062089327,39.78425216674805,2021,2,9,40
2021-02-21 06:32:50,MH_0001,20,-25.040357172561816,-30.010840421457203,1.1984988957881892,39.791927337646484,2021,2,21,52
2021-03-05 06:32:49,MH_0001,20,-22.865545007391464,-32.617403919844904,1.4264870533066707,39.794151306152344,2021,3,5,64
2021-03-17 06:32:50,MH_0001,20,-18.570958854894208,-35.05778095867748,1.887774413405602,39.7926025390625,2021,3,17,76
2021-03-29 06:32:50,MH_0001,20,-18.63139898621169,-28.667061482596836,1.5386424553417657,39.7869987487793,2021,3,29,88
2021-04-10 06:32:50,MH_0001,20,-19.822654734498087,-29.642644569455925,1.495392265389547,39.786258697509766,2021,4,10,100
2021-04-22 06:32:51,MH_0001,20,-22.017137585753787,-32.35881304329269,1.469710261711336,39.79016876220703,2021,4,22,112
2021-05-04 06:32:51,MH_0001,20,-29.477334029641,-30.099624829938655,1.0211108236474815,39.79371643066406,2021,5,4,124
2021-05-16 06:32:52,MH_0001,20,-19.304412684595643,-27.822304504039717,1.441240661325123,39.790103912353516,2021,5,16,136
2021-05-22 06:31:55,MH_0001,20,-22.515411514330825,-30.22669964263565,1.342489326628415,40.257484436035156,2021,5,22,142
2021-05-28 06:32:53,MH_0001,20,-21.528269048904004,-28.997273562993286,1.346939389187424,39.78645324707031,2021,5,28,148
2021-06-09 06:32:53,MH_0001,20,-13.633932359454878,-31.040843116789716,2.276734422498691,39.78583908081055,2021,6,9,160
2021-06-21 06:32:54,MH_0001,20,-15.895755114087734,-26.002903416703496,1.635839457142758,39.78731918334961,2021,6,21,172
2021-07-03 06:32:55,MH_0001,20,-19.1920106247084,-32.28142815700179,1.6820242958516116,39.788700103759766,2021,7,3,184
2021-07-15 06:32:56,MH_0001,20,-21.63145706806604,-27.8001172853337,1.2851708138687659,39.78823471069336,2021,7,15,196
2021-07-27 06:32:56,MH_0001,20,-16.032556194393294,-33.44284070394633,2.0859331661436213,39.79494857788086,2021,7,27,208
2021-08-02 06:32:28,MH_0001,20,-16.19844203909156,-29.28182130437183,1.807693680275317,39.70553207397461,2021,8,2,214
2021-08-08 06:32:57,MH_0001,20,-17.035717153292094,-29.97675312277208,1.7596413965454443,39.78702163696289,2021,8,8,220
2021-08-20 06:32:58,MH_0001,20,-18.749022046417192,-33.24356368276408,1.7730825426767631,39.786590576171875,2021,8,20,232
2021-09-01 06:32:58,MH_0001,20,-16.738500944041675,-30.339166729934895,1.812537862940145,39.791290283203125,2021,9,1,244
2021-09-13 06:32:59,MH_0001,20,-13.296750698926672,-27.974251882416063,2.1038411951781706,39.78779220581055,2021,9,13,256
2021-09-25 06:32:59,MH_0001,20,-19.085815757796322,-29.935423067571474,1.5684644265385,39.78602981567383,2021,9,25,268
2021-10-07 06:32:59,MH_0001,20,-20.854970740592904,-32.109702169724194,1.5396666132561219,39.78854751586914,2021,10,7,280
2021-10-19 06:32:59,MH_0001,20,-19.247588326606056,-31.30239452543638,1.6263021628619776,39.78571319580078,2021,10,19,292
2021-10-31 06:32:59,MH_0001,20,-19.72051183521865,-27.79909651140092,1.4096539047102625,39.78654861450195,2021,10,31,304
2021-11-12 06:32:59,MH_0001,20,-23.748951519452266,-34.49369861219731,1.4524303771450395,39.78776931762695,2021,11,12,316
2021-11-24 06:32:59,MH_0001,20,-20.210375242084897,-32.24678885883209,1.5955561671949203,39.78260040283203,2021,11,24,328
2021-12-06 06:32:58,MH_0001,20,-26.02608968602165,-30.685326950711193,1.1790217939344139,39.783653259277344,2021,12,6,340
2021-12-18 06:32:58,MH_0001,20,-22.21317969799399,-30.14928011638801,1.357269896804135,39.7841796875,2021,12,18,352
2021-12-30 06:32:57,MH_0001,20,-20.72283721617735,-27.08107942662047,1.3068229578853003,39.79298782348633,2021,12,30,364
2022-01-11 06:32:57,MH_0001,20,-23.69228944582187,-29.22957222598268,1.23371666097627,39.7869758605957,2022,1,11,11
2022-01-23 06:32:56,MH_0001,20,-18.14889628716073,-28.025697817441845,1.544209486571829,39.7872428894043,2022,1,23,23
2022-02-04 06:32:55,MH_0001,20,-21.242234538273834,-29.28180373486533,1.3784709740449368,39.78989791870117,2022,2,4,35
2022-02-16 06:32:55,MH_0001,20,-29.138437027622995,-28.496748061246386,0.9779779208552506,39.7867546081543,2022,2,16,47
2022-02-28 06:32:55,MH_0001,20,-23.806888350042115,-29.878537003638893,1.2550374733700147,39.78636932373047,2022,2,28,59
2022-03-12 06:32:55,MH_0001,20,-22.463360651223205,-32.576154109757034,1.4501905843720295,39.790008544921875,2022,3,12,71
2022-03-12 06:32:55,MH_0001,20,-22.464255471697136,-32.59733246778139,1.4510755768803905,39.790008544921875,2022,3,12,71
2022-03-24 06:32:56,MH_0001,20,-20.268484015615385,-29.001053905403108,1.4308447480857431,39.786170959472656,2022,3,24,83
2022-04-05 06:32:56,MH_0001,20,-23.363764927545482,-27.596109469127672,1.1811499368662253,39.787132263183594,2022,4,5,95
2022-04-17 06:32:56,MH_0001,20,-17.75968081816217,-27.35598403011447,1.5403420990617418,39.78557205200195,2022,4,17,107
2022-04-29 06:32:57,MH_0001,20,-15.833837243397141,-28.024267178064413,1.7698973879342352,39.78535461425781,2022,4,29,119
2022-05-11 06:32:57,MH_0001,20,-15.814907473840767,-28.616193223546485,1.8094442392963828,39.78914260864258,2022,5,11,131
2022-05-23 06:32:58,MH_0001,20,-15.31350326501376,-31.55908316386447,2.0608663228594097,39.79449462890625,2022,5,23,143
2022-06-04 06:32:59,MH_0001,20,-20.38902543170069,-28.443805901645554,1.3950547070985235,39.784244537353516,2022,6,4,155
2022-06-16 06:33:00,MH_0001,20,-18.035544946933296,-28.77778220132805,1.5956147865785075,39.79302215576172,2022,6,16,167
2022-06-28 06:33:01,MH_0001,20,-23.653996952100925,-27.862656856364687,1.1779259510680689,39.78293991088867,2022,6,28,179
