timestamp,point_id,offshore_distance_km,VV,VH,VH_VV_ratio,incidence_angle,year,month,day,day_of_year,latitude,longitude,ERA5_WindSpeed_100m_ms
2024-11-22 06:18:36,KA_0033,20,-24.9397924551524,-42.34707110320291,1.697972073318288,43.75508880615234,2024,11,22,327,13.04884,74.59768,0.8462359309196472
2024-12-04 06:18:35,KA_0033,20,-25.929224316522795,-33.35767120845286,1.286489360470242,43.753562927246094,2024,12,4,339,13.04884,74.59768,4.103302001953125
2024-12-16 06:18:34,KA_0033,20,-19.63117941353684,-35.2243294302286,1.794305308316798,43.75046157836914,2024,12,16,351,13.04884,74.59768,2.179396629333496
2024-12-28 06:18:33,KA_0033,20,-23.602063119064383,-47.88541616706237,2.0288656938800957,43.75452423095703,2024,12,28,363,13.04884,74.59768,2.1315391063690186
2020-01-06 06:17:32,KA_0034,20,-24.444436609571397,-33.31480494786472,1.3628788210573883,43.71638870239258,2020,1,6,6,12.97875,74.60623,2.234292507171631
2020-01-12 06:18:19,KA_0034,20,-12.127234807775103,-35.19988954921073,2.9025486936760814,43.676490783691406,2020,1,12,12,12.97875,74.60623,2.852801561355591
2020-01-18 06:17:32,KA_0034,20,-21.43240717313526,-32.915955813206644,1.5358030270377463,43.71692657470703,2020,1,18,18,12.97875,74.60623,4.196099758148193
2020-01-24 06:18:18,KA_0034,20,-26.78130823184468,-32.213149063389615,1.202822087125906,43.67746353149414,2020,1,24,24,12.97875,74.60623,0.7437902092933655
2020-03-12 06:18:08,KA_0034,20,-27.10100062557336,-34.591152178445064,1.276379151321954,43.52870559692383,2020,3,12,72,12.97875,74.60623,4.156946182250977
2020-03-24 06:18:11,KA_0034,20,-24.721083474651312,-34.58349934557609,1.3989475574983423,43.73690032958984,2020,3,24,84,12.97875,74.60623,3.037860631942749
2020-04-05 06:18:11,KA_0034,20,-33.59622546344709,-30.540095088343143,0.909033519898566,43.73985290527344,2020,4,5,96,12.97875,74.60623,3.0031442642211914
2020-04-17 06:18:11,KA_0034,20,-23.58781175588743,-35.392037405290694,1.5004375044012708,43.739933013916016,2020,4,17,108,12.97875,74.60623,2.8431904315948486
2020-04-29 06:18:12,KA_0034,20,-21.507891459904386,-30.418292242079843,1.4142851845233866,43.74103546142578,2020,4,29,120,12.97875,74.60623,0.9970097541809082
2020-05-11 06:18:12,KA_0034,20,-22.12590161598582,-31.473074164263384,1.4224538602089911,43.74441909790039,2020,5,11,132,12.97875,74.60623,2.738497734069824
2020-05-23 06:18:13,KA_0034,20,-21.527015604239203,-32.54119169388599,1.511644358518411,43.739044189453125,2020,5,23,144,12.97875,74.60623,6.101150989532471
2020-06-04 06:18:14,KA_0034,20,-21.834514713203475,-33.427790063561794,1.530960980934822,43.74401092529297,2020,6,4,156,12.97875,74.60623,5.256697654724121
2020-06-16 06:18:15,KA_0034,20,-21.843364206739384,-30.806519731132408,1.4103376860615455,43.73898696899414,2020,6,16,168,12.97875,74.60623,6.580049514770508
2020-06-28 06:18:15,KA_0034,20,-23.294342971872524,-37.473157421718405,1.608680591118905,43.743282318115234,2020,6,28,180,12.97875,74.60623,5.029385566711426
2020-07-10 06:18:16,KA_0034,20,-23.159384532948582,-31.12928380614313,1.344132602567908,43.744850158691406,2020,7,10,192,12.97875,74.60623,2.5350141525268555
2020-07-22 06:18:17,KA_0034,20,-27.327784536726213,-33.194115480077,1.2146654418863314,43.73956298828125,2020,7,22,204,12.97875,74.60623,4.005537986755371
2020-08-03 06:18:17,KA_0034,20,-16.22442540337039,-38.06875457179552,2.346385380396109,43.73789978027344,2020,8,3,216,12.97875,74.60623,10.72765064239502
2020-08-15 06:18:18,KA_0034,20,-18.708741726991743,-33.62422135515117,1.797246540992137,43.7394905090332,2020,8,15,228,12.97875,74.60623,7.194578170776367
2020-08-27 06:18:19,KA_0034,20,-21.06962208073609,-33.43491370786512,1.5868777133138323,43.73674392700195,2020,8,27,240,12.97875,74.60623,4.414803504943848
2020-09-08 06:18:19,KA_0034,20,-20.467468411316304,-26.88429962140242,1.3135136735590758,43.73788070678711,2020,9,8,252,12.97875,74.60623,2.5779852867126465
2020-09-20 06:18:20,KA_0034,20,-15.898457010877587,-31.65685150975417,1.991190182046901,43.73931121826172,2020,9,20,264,12.97875,74.60623,11.663771629333496
2020-10-02 06:18:20,KA_0034,20,-29.117394880768632,-31.430557774504827,1.0794426459924815,43.74041748046875,2020,10,2,276,12.97875,74.60623,2.505356788635254
2020-10-14 06:18:20,KA_0034,20,-20.138308698263675,-32.86411889319512,1.6319205046265213,43.7375602722168,2020,10,14,288,12.97875,74.60623,8.139345169067383
2020-10-26 06:18:20,KA_0034,20,-27.71675854203412,-32.97753382505761,1.1898048530835672,43.73966979980469,2020,10,26,300,12.97875,74.60623,1.3360044956207275
2020-11-07 06:18:20,KA_0034,20,-26.816156872067225,-34.311517515427184,1.2795091287360203,43.73795700073242,2020,11,7,312,12.97875,74.60623,1.003955364227295
2020-11-19 06:18:20,KA_0034,20,-26.382803317152977,-32.0305935713403,1.2140708925542938,43.73696517944336,2020,11,19,324,12.97875,74.60623,2.1552469730377197
2020-12-01 06:18:19,KA_0034,20,-24.486322263270296,-32.472074623120776,1.3261311467679726,43.74101257324219,2020,12,1,336,12.97875,74.60623,0.04894590750336647
2020-12-13 06:18:19,KA_0034,20,-22.21622706922604,-37.41516910538169,1.6841369593853883,43.73886489868164,2020,12,13,348,12.97875,74.60623,1.4779188632965088
2020-12-25 06:18:18,KA_0034,20,-22.692624973017487,-31.02815189975661,1.3673231693843453,43.74257278442383,2020,12,25,360,12.97875,74.60623,2.3323302268981934
2021-01-06 06:18:18,KA_0034,20,-24.097872304556684,-32.37589997213958,1.3435169529891482,43.74365997314453,2021,1,6,6,12.97875,74.60623,3.5186052322387695
