timestamp,point_id,offshore_distance_km,VV,VH,VH_VV_ratio,incidence_angle,year,month,day,day_of_year
2021-01-11 06:25:59,GA_0001,20,-22.92971101862834,-27.92771465743558,1.2179706335917975,41.214134216308594,2021,1,11,11
2021-01-23 06:25:58,GA_0001,20,-20.873503039992475,-27.39813758147894,1.3125797586052341,41.216094970703125,2021,1,23,23
2021-02-04 06:25:58,GA_0001,20,-20.153329099011998,-26.72949594310132,1.326306726386546,41.213623046875,2021,2,4,35
2021-02-16 06:25:57,GA_0001,20,-19.05252855725997,-26.043621775789,1.3669378160236414,41.2120361328125,2021,2,16,47
2021-02-28 06:25:57,GA_0001,20,-20.84847546265006,-29.493517563508842,1.4146606362823186,41.21089553833008,2021,2,28,59
2021-03-12 06:25:57,GA_0001,20,-24.66153788068364,-26.03336800468883,1.0556263007863629,41.21183395385742,2021,3,12,71
2021-03-24 06:25:58,GA_0001,20,-27.620426856813157,-32.458559802272035,1.1751650316825373,41.21620559692383,2021,3,24,83
2021-04-05 06:25:58,GA_0001,20,-23.839770163175523,-27.996302054567227,1.1743528508430068,41.21802520751953,2021,4,5,95
2021-04-17 06:25:58,GA_0001,20,-24.976248408004512,-30.52008042214898,1.2219641606530367,41.215946197509766,2021,4,17,107
2021-04-29 06:25:59,GA_0001,20,-27.661710982094505,-30.82740071829899,1.1144430197486208,41.21866989135742,2021,4,29,119
2021-05-11 06:25:59,GA_0001,20,-27.940523649768608,-26.10761112301349,0.9343994926605359,41.210269927978516,2021,5,11,131
2021-05-23 06:26:00,GA_0001,20,-19.321853477607625,-23.65185515632188,1.2240986706442192,41.21221160888672,2021,5,23,143
2021-06-04 06:26:01,GA_0001,20,-20.307832775028764,-25.81269841263451,1.2710710541390082,41.2152214050293,2021,6,4,155
2021-06-16 06:26:02,GA_0001,20,-16.343738609109376,-25.028337673305757,1.5313716323972482,41.21234893798828,2021,6,16,167
2021-06-28 06:26:02,GA_0001,20,-25.694457652999404,-27.18087832371885,1.0578498558246834,41.214866638183594,2021,6,28,179
2021-07-10 06:26:03,GA_0001,20,-19.65010247494091,-25.784570794028284,1.312185054857116,41.21346664428711,2021,7,10,191
2021-07-22 06:26:04,GA_0001,20,-19.77043544948855,-26.301975186525578,1.3303690378355322,41.213905334472656,2021,7,22,203
2021-08-03 06:26:04,GA_0001,20,-15.580960163641945,-27.87758843608583,1.7892086330557455,41.212425231933594,2021,8,3,215
2021-08-15 06:26:05,GA_0001,20,-20.372569908750847,-26.29491487780536,1.2907019092623473,41.21413040161133,2021,8,15,227
2021-08-27 06:26:06,GA_0001,20,-22.66897938751278,-27.833349279843933,1.2278166036524762,41.212730407714844,2021,8,27,239
2021-09-08 06:26:06,GA_0001,20,-23.252648636307498,-26.46070301411573,1.1379651164899582,41.21462631225586,2021,9,8,251
2021-09-20 06:26:07,GA_0001,20,-22.872937322988662,-27.99944428760582,1.2241298042409583,41.21414566040039,2021,9,20,263
2021-10-02 06:26:07,GA_0001,20,-26.675280874460046,-27.660421892385948,1.0369308582939463,41.21070861816406,2021,10,2,275
2021-10-14 06:26:07,GA_0001,20,-23.5173090089266,-26.97591370144974,1.1470663455249213,41.21296310424805,2021,10,14,287
2021-10-26 06:26:07,GA_0001,20,-20.85992438532803,-26.72748453505387,1.2812838647609301,41.20880889892578,2021,10,26,299
2021-11-19 06:26:07,GA_0001,20,-26.34828039239684,-27.878914163083376,1.05809235926942,41.209068298339844,2021,11,19,323
2021-12-01 06:26:06,GA_0001,20,-20.799202328311424,-26.731426342459457,1.2852140154467953,41.21253204345703,2021,12,1,335
2021-12-13 06:26:06,GA_0001,20,-29.310446226420265,-26.74333681063082,0.9124165699846811,41.21223449707031,2021,12,13,347
2022-01-06 06:26:04,GA_0001,20,-20.852352071841857,-26.13663365592665,1.2534141743760632,41.21184158325195,2022,1,6,6
2022-01-18 06:26:04,GA_0001,20,-18.83225214856066,-28.45252695357349,1.5108403779389765,41.21322250366211,2022,1,18,18
2022-01-30 06:26:03,GA_0001,20,-22.74269466104421,-26.168444791399267,1.150630792938666,41.21359634399414,2022,1,30,30
2022-02-11 06:26:03,GA_0001,20,-22.551982041695865,-24.98681175079519,1.1079652202896235,41.21354293823242,2022,2,11,42
2022-02-23 06:26:03,GA_0001,20,-21.88461105627727,-27.358197550657852,1.2501112073824392,41.21030807495117,2022,2,23,54
2022-03-07 06:26:03,GA_0001,20,-23.886711594137843,-24.931323582468337,1.0437319295380474,41.21278762817383,2022,3,7,66
2022-03-19 06:26:03,GA_0001,20,-25.809589967319408,-24.159198875642577,0.9360551216130676,41.21031951904297,2022,3,19,78
2022-03-31 06:26:03,GA_0001,20,-25.171093392470492,-28.467121792063118,1.13094498312809,41.2142219543457,2022,3,31,90
2022-04-12 06:26:04,GA_0001,20,-26.066319035207513,-33.55719180093822,1.287377468050355,41.2170524597168,2022,4,12,102
2022-05-18 06:26:05,GA_0001,20,-19.21224621428654,-26.779644074462183,1.3938840766338088,41.22208786010742,2022,5,18,138
2022-05-30 06:26:07,GA_0001,20,-20.162884916329986,-24.889684972859794,1.2344307412428643,41.210323333740234,2022,5,30,150
2022-06-11 06:26:07,GA_0001,20,-17.749140191128493,-25.938098099231716,1.4613720901363036,41.2071418762207,2022,6,11,162
2022-06-23 06:26:08,GA_0001,20,-20.206194654537416,-27.677308301723595,1.369743723393682,41.21136474609375,2022,6,23,174
2022-07-05 06:26:09,GA_0001,20,-20.843885566620127,-26.88385996830883,1.28977199967751,41.21302795410156,2022,7,5,186
2022-07-17 06:26:10,GA_0001,20,-17.308397806219208,-29.623032466929594,1.7114832232643464,41.212158203125,2022,7,17,198
2022-07-29 06:26:14,GA_0001,20,-20.87239631557918,-25.837305548225334,1.2378696321006677,41.15263748168945,2022,7,29,210
2022-08-10 06:26:15,GA_0001,20,-19.351625746935127,-28.49642188841011,1.47255958031967,41.1514892578125,2022,8,10,222
2022-11-26 06:26:16,GA_0001,20,-28.21679410923762,-26.531946210750338,0.9402891805509649,41.13935089111328,2022,11,26,330
2022-12-20 06:26:15,GA_0001,20,-18.10600394374301,-26.15189932069523,1.4443772022778492,41.155643463134766,2022,12,20,354
2023-01-01 06:26:14,GA_0001,20,-26.69897864678759,-26.02099236229062,0.9746062838782582,41.15083312988281,2023,1,1,1
2023-01-25 06:26:13,GA_0001,20,-21.471260436793095,-27.214461438523006,1.2674831791378385,41.1474723815918,2023,1,25,25
2023-02-18 06:26:12,GA_0001,20,-20.187604801113824,-27.503671677440234,1.362403908160653,41.15587615966797,2023,2,18,49
2023-03-14 06:26:12,GA_0001,20,-29.20906208389459,-30.56863749296202,1.046546356235693,41.160491943359375,2023,3,14,73
2023-04-07 06:26:13,GA_0001,20,-23.30906051475551,-25.850493638889166,1.1090319844733696,41.15127944946289,2023,4,7,97
2023-05-01 06:26:14,GA_0001,20,-21.22160836260491,-28.08773803261468,1.323544264538815,41.147438049316406,2023,5,1,121
2023-05-13 06:26:15,GA_0001,20,-28.75727634879109,-28.53071689881935,0.9921216652361702,41.149410247802734,2023,5,13,133
2023-06-06 06:26:15,GA_0001,20,-23.798414822046045,-28.296696327804316,1.1890160138561505,41.156097412109375,2023,6,6,157
2023-06-18 06:26:16,GA_0001,20,-15.352977597869558,-28.125750315461353,1.8319410769780708,41.148704528808594,2023,6,18,169
2023-06-30 06:26:17,GA_0001,20,-18.548143725421006,-24.84539352205015,1.3395083567310564,41.157676696777344,2023,6,30,181
2023-07-24 06:26:19,GA_0001,20,-11.385788249970442,-26.2701635629619,2.307276666859679,41.146610260009766,2023,7,24,205
2023-08-17 06:26:20,GA_0001,20,-22.713661107450047,-31.614892239792795,1.391888876488659,41.153045654296875,2023,8,17,229
2023-08-29 06:26:21,GA_0001,20,-24.09524772501743,-48.08851373818847,1.9957675591050053,41.149654388427734,2023,8,29,241
2023-09-22 06:26:21,GA_0001,20,-32.27315378197026,-41.96604419518265,1.3003391140108354,41.14805221557617,2023,9,22,265
2023-10-16 06:26:22,GA_0001,20,-40.67189939330607,-48.08844099400817,1.182350510090088,41.15052795410156,2023,10,16,289
2023-11-09 06:26:21,GA_0001,20,-17.444208551702637,-28.219820185321286,1.6177185741434454,41.16324234008789,2023,11,9,313
2023-12-03 06:26:21,GA_0001,20,-27.652616457688055,-48.088760467035456,1.7390311163002332,41.14686584472656,2023,12,3,337
2023-12-27 06:26:19,GA_0001,20,-20.38788293681481,-29.97161164099439,1.4700698318643988,41.155189514160156,2023,12,27,361
2024-01-08 06:26:19,GA_0001,20,-17.59527554886444,-31.582081639167544,1.7949182751619814,41.152164459228516,2024,1,8,8
2024-01-20 06:26:18,GA_0001,20,-34.65989990255046,-44.3963599598283,1.2809142578210788,41.15282440185547,2024,1,20,20
2024-02-25 06:26:17,GA_0001,20,-25.547347166157603,-28.870640064739412,1.1300836786288384,41.14691925048828,2024,2,25,56
2024-03-08 06:26:17,GA_0001,20,-29.18142757915939,-30.755404293804517,1.0539376187260017,41.156402587890625,2024,3,8,68
2024-03-20 06:26:18,GA_0001,20,-19.80507003808712,-47.56304724932008,2.4015591541888823,41.15401077270508,2024,3,20,80
2024-04-01 06:26:18,GA_0001,20,-24.19484127927646,-48.0886256546913,1.9875569795897159,41.14842987060547,2024,4,1,92
2024-04-13 06:26:17,GA_0001,20,-23.765049838500364,-48.084969512173885,2.0233481452361293,41.19169616699219,2024,4,13,104
2024-04-25 06:26:19,GA_0001,20,-22.969672150350195,-32.16735918899743,1.4004274409509587,41.15214538574219,2024,4,25,116
2024-05-19 06:26:19,GA_0001,20,-14.051043241631845,-19.625074519095342,1.3966987490970206,41.142539978027344,2024,5,19,140
2024-05-31 06:26:19,GA_0001,20,-22.37681216980889,-48.088860688735274,2.1490487708350807,41.14554977416992,2024,5,31,152
2024-08-23 06:26:17,GA_0001,20,-19.508488796830367,-28.77996799489139,1.4752535829206517,41.15206527709961,2024,8,23,236
2024-09-04 06:26:17,GA_0001,20,-16.5000836845897,-48.08759816602552,2.9143851076911247,41.160606384277344,2024,9,4,248
2024-09-16 06:26:18,GA_0001,20,-17.738457361469212,-26.024777344617487,1.46713870401986,41.14616394042969,2024,9,16,260
2024-09-28 06:26:17,GA_0001,20,-22.707569027026512,-25.56084641675856,1.125653141749171,41.16078186035156,2024,9,28,272
2024-10-10 06:26:18,GA_0001,20,-21.120007908510598,-27.637186340926423,1.308578408713078,41.14250946044922,2024,10,10,284
2024-10-22 06:26:18,GA_0001,20,-32.33106143841257,-47.40645296091839,1.4662819855519722,41.15128707885742,2024,10,22,296
2024-11-03 06:26:18,GA_0001,20,-27.726185001388792,-27.532305575426793,0.9930073529426321,41.14716339111328,2024,11,3,308
2024-11-15 06:26:17,GA_0001,20,-24.03146854677679,-26.630985129798436,1.1081713578161791,41.14839553833008,2024,11,15,320
2024-11-27 06:26:16,GA_0001,20,-19.756942967095597,-25.30375996595862,1.2807527970344919,41.15529251098633,2024,11,27,332
2024-12-09 06:26:16,GA_0001,20,-17.297408211117805,-48.08864956449988,2.7801072263295024,41.14812469482422,2024,12,9,344
2024-12-21 06:26:14,GA_0001,20,-22.161598756496915,-30.17352095935001,1.3615227534297052,41.15138244628906,2024,12,21,356
2020-01-11 06:25:13,GA_0002,20,-26.607822571294257,-47.32150000155976,1.7784807409461747,40.729095458984375,2020,1,11,11
2020-01-23 06:25:13,GA_0002,20,-25.386726916055128,-28.4675313887363,1.1213549301912096,40.72953414916992,2020,1,23,23
2020-03-29 06:25:55,GA_0002,20,-26.002408374845203,-27.01551881349804,1.0389621770432973,40.56461715698242,2020,3,29,89
2020-04-10 06:25:55,GA_0002,20,-29.27071613728138,-29.09688167076571,0.9940611474724304,40.56430435180664,2020,4,10,101
2020-04-22 06:25:55,GA_0002,20,-22.787849378569625,-31.052087743300234,1.3626598643618624,40.56192398071289,2020,4,22,113
2020-05-04 06:25:48,GA_0002,20,-18.875457339570886,-27.17277088031837,1.4395821193350813,40.593902587890625,2020,5,4,125
2020-05-16 06:25:44,GA_0002,20,-20.021124590666474,-27.043582287972733,1.3507524098111858,40.714515686035156,2020,5,16,137
2020-05-28 06:25:49,GA_0002,20,-16.40449536436484,-27.602769251327793,1.6826344631904215,40.59709167480469,2020,5,28,149
2020-06-09 06:25:46,GA_0002,20,-22.250776915726252,-28.406645327708546,1.276658582992286,40.714229583740234,2020,6,9,161
2020-06-21 06:25:59,GA_0002,20,-22.553062406838883,-29.52021785777354,1.3089228116897318,40.561981201171875,2020,6,21,173
2020-07-03 06:25:59,GA_0002,20,-24.60596032928867,-26.72905311532784,1.0862836791422457,40.56883239746094,2020,7,3,185
2020-07-15 06:26:00,GA_0002,20,-24.59558888752037,-28.893412229763968,1.1747395991166645,40.569602966308594,2020,7,15,197
2020-07-27 06:26:01,GA_0002,20,-22.277781303919962,-28.96348456303074,1.300106333207175,40.5616455078125,2020,7,27,209
2020-08-08 06:26:02,GA_0002,20,-17.149883994827956,-28.173207914186204,1.6427637599579479,40.565025329589844,2020,8,8,221
2020-08-20 06:26:02,GA_0002,20,-18.820115630476444,-31.52264166044937,1.674944101268062,40.568336486816406,2020,8,20,233
2020-09-01 06:26:03,GA_0002,20,-24.70352326107218,-26.95925629269692,1.0913121989841557,40.56517028808594,2020,9,1,245
2020-09-13 06:26:03,GA_0002,20,-24.187148784087945,-28.443365327031845,1.1759701641949607,40.56178283691406,2020,9,13,257
2020-09-25 06:26:04,GA_0002,20,-22.3567240969263,-29.050689915286547,1.299416219896034,40.56156921386719,2020,9,25,269
2020-10-07 06:26:04,GA_0002,20,-27.292432324739767,-26.438038701953722,0.9686948523817878,40.560062408447266,2020,10,7,281
2020-10-19 06:26:01,GA_0002,20,-26.32603408370018,-27.932726047234855,1.0610305357208918,40.67579650878906,2020,10,19,293
2020-10-31 06:26:01,GA_0002,20,-23.3155254078136,-27.974379999608683,1.199817697019763,40.67567825317383,2020,10,31,305
2020-11-12 06:26:01,GA_0002,20,-18.606860175875212,-28.45300705262062,1.5291675642036298,40.675899505615234,2020,11,12,317
2020-11-24 06:26:01,GA_0002,20,-19.088824030158918,-27.2334527038111,1.4266700065328424,40.680206298828125,2020,11,24,329
2020-12-06 06:26:00,GA_0002,20,-18.71935061298898,-28.932480349508033,1.5455920959903582,40.67424392700195,2020,12,6,341
2020-12-18 06:26:00,GA_0002,20,-19.92939876170388,-26.048531209370253,1.3070404943386869,40.671356201171875,2020,12,18,353
2020-12-30 06:25:59,GA_0002,20,-17.765532052073524,-28.15825695032752,1.5849937321207892,40.673587799072266,2020,12,30,365
2021-01-11 06:25:59,GA_0002,20,-19.44598494944072,-28.74934220396426,1.4784204697634054,40.67831039428711,2021,1,11,11
2021-01-23 06:25:58,GA_0002,20,-23.555530592913353,-26.794647881106318,1.1375098419208374,40.680328369140625,2021,1,23,23
2021-02-04 06:25:58,GA_0002,20,-16.576472634013864,-29.064455738879225,1.753355878574602,40.67778015136719,2021,2,4,35
2021-02-16 06:25:57,GA_0002,20,-19.301443521021845,-29.509304164994525,1.5288651407266487,40.67603302001953,2021,2,16,47
2021-02-28 06:25:57,GA_0002,20,-19.6278543136081,-28.761629569085898,1.4653476182134335,40.674827575683594,2021,2,28,59
2021-03-12 06:25:57,GA_0002,20,-30.002676175604893,-26.420851744125965,0.880616501990869,40.675785064697266,2021,3,12,71
2021-03-24 06:25:58,GA_0002,20,-24.660556572199944,-28.87715876189062,1.1709856862859327,40.680355072021484,2021,3,24,83
2021-04-05 06:25:58,GA_0002,20,-16.41384150873924,-27.57135807380612,1.6797626600163205,40.6816520690918,2021,4,5,95
2021-04-17 06:25:58,GA_0002,20,-22.187585729424985,-28.8806112739941,1.3016563237744647,40.679569244384766,2021,4,17,107
2021-04-29 06:25:59,GA_0002,20,-34.130603696737715,-26.6170549576982,0.779858897141111,40.68294906616211,2021,4,29,119
2021-05-11 06:25:59,GA_0002,20,-23.64740142838883,-29.557920324735566,1.2499436952616336,40.674346923828125,2021,5,11,131
2021-05-23 06:26:00,GA_0002,20,-27.845274534991823,-27.69111079717323,0.9944635583454254,40.676361083984375,2021,5,23,143
2021-06-04 06:26:01,GA_0002,20,-19.20317397921871,-27.335381465207973,1.423482466741684,40.67932891845703,2021,6,4,155
2021-06-16 06:26:02,GA_0002,20,-9.421739668489908,-26.299005474508974,2.791310989250047,40.67633819580078,2021,6,16,167
2021-06-28 06:26:02,GA_0002,20,-22.945270751904808,-27.202746271554812,1.1855491515303462,40.678401947021484,2021,6,28,179
2021-07-10 06:26:03,GA_0002,20,-24.463982975491074,-28.213732944507242,1.1532763480408241,40.67706298828125,2021,7,10,191
2021-07-22 06:26:04,GA_0002,20,-13.893758679927672,-23.117041553584706,1.663843606768694,40.67809295654297,2021,7,22,203
2021-08-03 06:26:04,GA_0002,20,-16.16527868017477,-27.600646635208562,1.7074030817085897,40.67647171020508,2021,8,3,215
