longitude,latitude
75.26452636603389,11.990777974260615
75.26708225340134,11.985777846004796
,
75.26708225340134,11.985777846004796
75.26872251698795,11.984167056637704
,
75.26872251698795,11.984167056637704
75.26958469641987,11.981666554323876
,
75.26958469641987,11.981666554323876
75.27291873203663,11.978305820405136
,
75.27291873203663,11.978305820405136
75.28125003531426,11.965000181464548
,
75.28125003531426,11.965000181464548
75.28455356074834,11.961667024633478
,
75.28455356074834,11.961667024633478
75.28624721306242,11.957471866046982
,
75.28624721306242,11.957471866046982
75.29250335761381,11.952055890837581
,
75.29250335761381,11.952055890837581
75.29669189570564,11.952055904305478
,
75.29669189570564,11.952055904305478
75.29750061535213,11.952917065215486
,
75.29750061535213,11.952917065215486
75.30000300977325,11.952917079805175
,
75.30000300977325,11.952917079805175
75.30333709943748,11.95125004938594
,
75.30333709943748,11.95125004938594
75.304557777473,11.952500346235018
,
75.304557777473,11.952500346235018
75.304557777473,11.954166407775567
,
75.304557777473,11.954166407775567
75.30205536817144,11.957500464478564
,
75.30205536817144,11.957500464478564
75.30036162275816,11.96077827369405
,
75.30036162275816,11.96077827369405
75.29041287247895,11.969972598432012
,
75.29041287247895,11.969972598432012
75.28878022577484,11.97330573831522
,
75.28878022577484,11.97330573831522
75.28708651229817,11.97497173735339
,
75.28708651229817,11.97497173735339
75.28708651229817,11.976638817131379
,
75.28708651229817,11.976638817131379
75.28458408599015,11.982500059336791
,
75.28458408599015,11.982500059336791
75.28372190132507,11.987500209928776
,
75.28372190132507,11.987500209928776
75.27958676535833,11.991639174537179
,
75.27958676535833,11.991639174537179
75.27958676535833,11.994166384269576
,
75.27958676535833,11.994166384269576
75.28080745364745,11.995416635597227
,
75.28080745364745,11.995416635597227
75.28250123609756,11.995416601288634
,
75.28250123609756,11.995416601288634
75.2874450663732,11.989555342135029
,
75.2874450663732,11.989555342135029
75.28833010134225,11.989555327986968
,
75.28833010134225,11.989555327986968
75.29083255581996,11.987083438690036
,
75.29083255581996,11.987083438690036
75.29286189908277,11.985833138902597
,
75.29286189908277,11.985833138902597
75.29374699192239,11.981638900267528
,
75.29374699192239,11.981638900267528
75.29544063216608,11.97916700588808
,
75.29544063216608,11.97916700588808
75.29544063216608,11.977499919063934
,
75.29544063216608,11.977499919063934
75.29753113802845,11.97622199746847
,
75.29753113802845,11.97622199746847
75.29827880822671,11.977889049249331
,
75.29827880822671,11.977889049249331
