timestamp,point_id,offshore_distance_km,VV,VH,VH_VV_ratio,incidence_angle,year,month,day,day_of_year,latitude,longitude,ERA5_WindSpeed_100m_ms
2021-08-26 05:43:42,OD_0013,20,-15.002419830063385,-28.40041698784441,1.8930557409767157,32.438743591308594,2021,8,26,238,19.6349,85.92809,5.610897064208984
2021-09-02 05:35:20,OD_0013,20,-23.142292279189384,-34.93651042581459,1.5096391491533927,45.15069961547852,2021,9,2,245,19.6349,85.92809,2.512942314147949
2021-09-07 05:43:43,OD_0013,20,-15.673919469420587,-27.36895271785391,1.7461460594620275,32.44090270996094,2021,9,7,250,19.6349,85.92809,9.250239372253418
2021-09-14 05:35:21,OD_0013,20,-13.948730719033035,-27.696375365588253,1.9855839160904123,45.14736557006836,2021,9,14,257,19.6349,85.92809,15.199644088745117
2021-09-19 05:43:43,OD_0013,20,-13.623348669839068,-24.526759305091005,1.800347322783506,32.44015121459961,2021,9,19,262,19.6349,85.92809,3.450300931930542
2021-09-26 05:35:22,OD_0013,20,-17.77631667530093,-29.728094239094744,1.6723427458062814,45.14517974853516,2021,9,26,269,19.6349,85.92809,14.851929664611816
2021-10-01 05:43:44,OD_0013,20,-18.40740747027469,-24.998686985214608,1.3580775579387745,32.43692398071289,2021,10,1,274,19.6349,85.92809,5.080673694610596
2021-10-08 05:35:22,OD_0013,20,-23.35540881436525,-26.500575052104544,1.1346654328655892,45.14712142944336,2021,10,8,281,19.6349,85.92809,1.544103741645813
2021-10-13 05:43:44,OD_0013,20,-16.29295706555538,-27.081405763222936,1.6621541230520518,32.439048767089844,2021,10,13,286,19.6349,85.92809,3.0174367427825928
2021-10-20 05:35:22,OD_0013,20,-22.524772341038176,-32.4872771877273,1.4422910338826511,45.1448974609375,2021,10,20,293,19.6349,85.92809,3.6719107627868652
2021-10-25 05:43:44,OD_0013,20,-15.95103298061643,-26.08372610075825,1.6352374252159712,32.4345703125,2021,10,25,298,19.6349,85.92809,3.149183750152588
2021-11-01 05:35:22,OD_0013,20,-20.73506670495425,-28.27538257169191,1.3636504272704388,45.146968841552734,2021,11,1,305,19.6349,85.92809,5.2340288162231445
2021-11-13 05:35:21,OD_0013,20,-12.302609991721503,-25.569111599733013,2.07834854692936,45.14712905883789,2021,11,13,317,19.6349,85.92809,4.870508670806885
2021-11-18 05:43:43,OD_0013,20,-22.599813942248502,-30.60380635305677,1.3541618719190187,32.435665130615234,2021,11,18,322,19.6349,85.92809,6.445800304412842
2021-11-25 05:35:21,OD_0013,20,-21.31456174713656,-28.84423491434081,1.3532642733419469,45.143314361572266,2021,11,25,329,19.6349,85.92809,4.078423976898193
2021-11-30 05:43:43,OD_0013,20,-18.65494976546042,-24.9672778545221,1.338372826966757,32.43839645385742,2021,11,30,334,19.6349,85.92809,5.152575492858887
2021-12-07 05:35:21,OD_0013,20,-20.00444383574081,-32.141838406171985,1.6067349170060892,45.14368438720703,2021,12,7,341,19.6349,85.92809,5.026621341705322
2021-12-12 05:43:42,OD_0013,20,-13.742145306875296,-29.04229218350917,2.1133739700000915,32.438655853271484,2021,12,12,346,19.6349,85.92809,6.571125507354736
2021-12-19 05:35:20,OD_0013,20,-23.87702169517248,-32.50703617131865,1.361435969122188,45.14421844482422,2021,12,19,353,19.6349,85.92809,6.695584297180176
2021-12-24 05:43:42,OD_0013,20,-18.396282835236125,-27.08015992957836,1.4720452045730232,32.439945220947266,2021,12,24,358,19.6349,85.92809,2.340080499649048
2021-12-31 05:35:19,OD_0013,20,-24.3406900537458,-27.967805556105635,1.149014489496844,45.14997863769531,2021,12,31,365,19.6349,85.92809,6.245948314666748
2022-01-05 05:43:41,OD_0013,20,-17.622466518048384,-28.888203168182187,1.6392826247447134,32.43645477294922,2022,1,5,5,19.6349,85.92809,3.3268871307373047
2022-01-12 05:35:19,OD_0013,20,-24.62969283048845,-26.05646344231972,1.0579288837116598,45.14657974243164,2022,1,12,12,19.6349,85.92809,4.419692516326904
2022-01-17 05:43:41,OD_0013,20,-14.62191185904587,-28.50598189843337,1.9495386221192477,32.43763732910156,2022,1,17,17,19.6349,85.92809,4.979896545410156
2022-01-24 05:35:18,OD_0013,20,-18.035367413909515,-28.120724496812187,1.559198870277768,45.14686965942383,2022,1,24,24,19.6349,85.92809,2.8860256671905518
2022-01-29 05:43:40,OD_0013,20,-15.412412274412135,-26.927237162082733,1.7471137342197651,32.44026565551758,2022,1,29,29,19.6349,85.92809,3.2145907878875732
2022-02-05 05:35:18,OD_0013,20,-19.801152058821103,-31.98266554453305,1.615192158997904,45.148284912109375,2022,2,5,36,19.6349,85.92809,3.871882438659668
2022-02-10 05:43:40,OD_0013,20,-20.121054922582665,-26.829809798450466,1.3334196393618654,32.44239044189453,2022,2,10,41,19.6349,85.92809,4.339369773864746
2022-02-17 05:35:18,OD_0013,20,-22.60194954435292,-30.147722109918227,1.3338549425021002,45.14547729492188,2022,2,17,48,19.6349,85.92809,2.4183459281921387
2022-02-22 05:43:40,OD_0013,20,-25.867196514786265,-27.09796438152244,1.0475802573360682,32.435020446777344,2022,2,22,53,19.6349,85.92809,2.4843945503234863
2022-03-01 05:35:18,OD_0013,20,-28.80166181240536,-33.323706538057735,1.157006382308977,45.145904541015625,2022,3,1,60,19.6349,85.92809,3.6103127002716064
2022-03-06 05:43:40,OD_0013,20,-17.017470953702972,-25.964237423729266,1.5257400758530155,32.43791198730469,2022,3,6,65,19.6349,85.92809,3.6355819702148438
2022-03-13 05:35:18,OD_0013,20,-32.80164455482697,-27.434739448791117,0.8363830478967225,45.14894104003906,2022,3,13,72,19.6349,85.92809,1.644974946975708
2022-03-18 05:43:40,OD_0013,20,-14.795191205985883,-27.434436982464916,1.854280664609823,32.43849563598633,2022,3,18,77,19.6349,85.92809,5.974665641784668
2022-03-25 05:35:18,OD_0013,20,-22.21211064445511,-28.12926961752417,1.2663933683648467,45.146297454833984,2022,3,25,84,19.6349,85.92809,9.271641731262207
2022-03-30 05:43:40,OD_0013,20,-13.206011379629976,-27.221790264790027,2.0613180984213844,32.43104934692383,2022,3,30,89,19.6349,85.92809,10.07113265991211
2022-04-06 05:35:18,OD_0013,20,-20.89929306595437,-31.839635032250847,1.5234790445672368,45.149658203125,2022,4,6,96,19.6349,85.92809,7.216162204742432
2022-04-11 05:43:40,OD_0013,20,-12.983886412846504,-28.36149089232586,2.184360675264724,32.443359375,2022,4,11,101,19.6349,85.92809,11.17757511138916
2022-04-18 05:35:19,OD_0013,20,-22.36844381199528,-29.053079301590344,1.2988422237049126,45.14554214477539,2022,4,18,108,19.6349,85.92809,8.156450271606445
2022-04-23 05:43:41,OD_0013,20,-12.81417961590992,-26.3290119202591,2.054677920041743,32.439544677734375,2022,4,23,113,19.6349,85.92809,5.8169732093811035
2022-04-30 05:35:19,OD_0013,20,-22.30683687232556,-30.22240359276801,1.354849356981792,45.14508056640625,2022,4,30,120,19.6349,85.92809,11.342220306396484
2022-05-05 05:43:41,OD_0013,20,-19.219649740122705,-28.57231627291801,1.48662002998269,32.45579528808594,2022,5,5,125,19.6349,85.92809,6.520236968994141
2022-05-12 05:35:20,OD_0013,20,-24.519773150932267,-29.760991020822573,1.213754745512033,45.14632797241211,2022,5,12,132,19.6349,85.92809,7.260863780975342
2022-05-17 05:43:42,OD_0013,20,-16.054937395342552,-26.839699313266728,1.671741138090814,32.449462890625,2022,5,17,137,19.6349,85.92809,9.447000503540039
2022-05-29 05:43:43,OD_0013,20,-13.94473360865812,-26.68704710767006,1.9137724575176105,32.43814468383789,2022,5,29,149,19.6349,85.92809,8.805685997009277
2022-06-05 05:35:22,OD_0013,20,-20.60122400115496,-28.4945847626637,1.3831500866679676,45.1438102722168,2022,6,5,156,19.6349,85.92809,9.82745361328125
2022-06-10 05:43:44,OD_0013,20,-12.442624579426171,-26.879062698738142,2.1602405929037323,32.433448791503906,2022,6,10,161,19.6349,85.92809,7.3690924644470215
2022-06-17 05:35:22,OD_0013,20,-20.50679723535524,-29.608185298378995,1.4438229899368338,45.15030670166016,2022,6,17,168,19.6349,85.92809,10.313568115234375
2022-06-22 05:43:45,OD_0013,20,-17.04389261108839,-26.8965854547832,1.578077618095579,32.438018798828125,2022,6,22,173,19.6349,85.92809,8.386466979980469
2022-06-29 05:35:23,OD_0013,20,-23.59253867024684,-26.307293299114,1.1150683555852683,45.14420700073242,2022,6,29,180,19.6349,85.92809,6.462613582611084
2022-07-04 05:43:45,OD_0013,20,-25.37365388427038,-26.994505555303032,1.0638793166496785,32.4301872253418,2022,7,4,185,19.6349,85.92809,3.2052106857299805
2022-07-11 05:35:24,OD_0013,20,-27.417004633391127,-30.427366512888323,1.109799079795569,45.14395523071289,2022,7,11,192,19.6349,85.92809,3.0295801162719727
2022-07-16 05:43:46,OD_0013,20,-11.70542934511815,-28.117302563988083,2.4020735792758123,32.438690185546875,2022,7,16,197,19.6349,85.92809,4.394180774688721
2022-07-23 05:35:25,OD_0013,20,-17.50712039370306,-28.44441189724207,1.6247338944143503,45.1466064453125,2022,7,23,204,19.6349,85.92809,9.141554832458496
2022-07-28 05:43:36,OD_0013,20,-16.13960916813187,-27.248270317467952,1.6882856352724116,32.48314666748047,2022,7,28,209,19.6349,85.92809,4.859730243682861
2022-08-04 05:35:25,OD_0013,20,-22.629194049389444,-29.07072230100072,1.284655663721487,45.14514923095703,2022,8,4,216,19.6349,85.92809,5.436217784881592
2022-08-09 05:43:37,OD_0013,20,-12.081631848452028,-26.86190392187623,2.2233671956589163,32.475154876708984,2022,8,9,221,19.6349,85.92809,15.427424430847168
2022-08-16 05:35:26,OD_0013,20,-20.321436881551,-26.072297009425853,1.2829947587562482,45.14608001708984,2022,8,16,228,19.6349,85.92809,4.32871675491333
2022-08-21 05:43:37,OD_0013,20,-15.99976639380843,-25.5068122405798,1.5941990409591476,32.47425079345703,2022,8,21,233,19.6349,85.92809,6.024861812591553
2022-08-28 05:35:27,OD_0013,20,-22.22599446947777,-30.094880002678856,1.3540397503476018,45.146278381347656,2022,8,28,240,19.6349,85.92809,6.317055702209473
2022-09-02 05:43:38,OD_0013,20,-17.621618282477954,-29.596034506415556,1.6795298838043924,32.46904373168945,2022,9,2,245,19.6349,85.92809,4.470575332641602
2022-09-14 05:43:38,OD_0013,20,-13.597099520810804,-25.741638191568057,1.8931712717237703,32.47007369995117,2022,9,14,257,19.6349,85.92809,10.362733840942383
2022-09-21 05:35:27,OD_0013,20,-25.407684098976,-29.43008872219725,1.15831449287357,45.16316986083984,2022,9,21,264,19.6349,85.92809,6.627964019775391
2022-09-26 05:43:38,OD_0013,20,-17.092801912310026,-24.29932715883153,1.4216116985086835,32.486324310302734,2022,9,26,269,19.6349,85.92809,3.9512224197387695
2022-10-03 05:35:28,OD_0013,20,-19.787411438158287,-27.95208656210412,1.412619667280025,45.14558792114258,2022,10,3,276,19.6349,85.92809,4.399728775024414
2022-10-08 05:43:39,OD_0013,20,-20.50889222258724,-24.7686468489797,1.2077028139872432,32.48210144042969,2022,10,8,281,19.6349,85.92809,6.094518184661865
2022-10-20 05:43:39,OD_0013,20,-19.04702527662991,-26.233237286430715,1.377287891701286,32.48674392700195,2022,10,20,293,19.6349,85.92809,6.3329620361328125
2022-10-27 05:35:28,OD_0013,20,-24.906160485114025,-29.62952100208962,1.1896462732502937,45.1412239074707,2022,10,27,300,19.6349,85.92809,2.25282621383667
2022-11-01 05:43:39,OD_0013,20,-20.04030861742399,-28.97234124570419,1.4457033471288097,32.477569580078125,2022,11,1,305,19.6349,85.92809,4.4069952964782715
2022-11-08 05:35:27,OD_0013,20,-27.946646917209645,-27.975779386900328,1.001042431665487,45.15065002441406,2022,11,8,312,19.6349,85.92809,2.9957120418548584
2022-11-13 05:43:38,OD_0013,20,-16.384294418369308,-25.4254487679075,1.5518183522997286,32.478721618652344,2022,11,13,317,19.6349,85.92809,4.925224781036377
2022-11-20 05:35:27,OD_0013,20,-23.504561137088125,-29.156465500686046,1.2404598975762076,45.14352035522461,2022,11,20,324,19.6349,85.92809,6.173666954040527
2022-11-25 05:43:38,OD_0013,20,-18.7992167423056,-26.16779704128596,1.3919620907608437,32.46160888671875,2022,11,25,329,19.6349,85.92809,4.952275276184082
2022-12-02 05:35:27,OD_0013,20,-23.67641707750082,-29.1492510302994,1.2311512732219645,45.148555755615234,2022,12,2,336,19.6349,85.92809,4.397649765014648
2022-12-07 05:43:38,OD_0013,20,-14.780435246150873,-27.52936317361624,1.862554296618934,32.47100830078125,2022,12,7,341,19.6349,85.92809,6.745471000671387
2022-12-14 05:35:26,OD_0013,20,-23.97104150335996,-25.22374493914683,1.0522590324501038,45.1471061706543,2022,12,14,348,19.6349,85.92809,3.2543113231658936
2022-12-19 05:43:37,OD_0013,20,-18.575141924525447,-27.39316145711125,1.4747215159063225,32.48148727416992,2022,12,19,353,19.6349,85.92809,3.617246389389038
2022-12-26 05:35:25,OD_0013,20,-31.39508607048892,-28.136993624244248,0.8962228535086817,45.14810180664063,2022,12,26,360,19.6349,85.92809,0.6340785622596741
2022-12-31 05:43:36,OD_0013,20,-15.070743011016766,-26.830308345316705,1.7802910132369487,32.476905822753906,2022,12,31,365,19.6349,85.92809,3.436067819595337
2023-01-07 05:35:25,OD_0013,20,-26.03411042434336,-34.3690906193634,1.3201561358987846,45.14588928222656,2023,1,7,7,19.6349,85.92809,4.621981620788574
2023-01-12 05:43:35,OD_0013,20,-21.156879090208665,-27.89957875088501,1.3187001084577188,32.492557525634766,2023,1,12,12,19.6349,85.92809,2.5513055324554443
2023-01-19 05:35:24,OD_0013,20,-20.46808194592601,-27.69036988805897,1.3528561181850507,45.16320037841797,2023,1,19,19,19.6349,85.92809,4.184393882751465
2023-01-24 05:43:35,OD_0013,20,-16.90717044939738,-26.00809972461995,1.538288136531264,32.470821380615234,2023,1,24,24,19.6349,85.92809,1.2709741592407227
2023-01-31 05:35:24,OD_0013,20,-25.792023741207384,-30.117619691841373,1.1677106067378138,45.14348220825195,2023,1,31,31,19.6349,85.92809,3.5117104053497314
2023-02-05 05:43:35,OD_0013,20,-16.858468710078782,-25.599422612637014,1.5184903832536392,32.472206115722656,2023,2,5,36,19.6349,85.92809,1.1205029487609863
2023-02-17 05:43:34,OD_0013,20,-18.30130248929334,-28.901732027051143,1.579217219318641,32.48612976074219,2023,2,17,48,19.6349,85.92809,5.50376033782959
2023-02-24 05:35:23,OD_0013,20,-21.599542247207907,-28.364315615290813,1.3131905894421148,45.15270614624024,2023,2,24,55,19.6349,85.92809,4.4512434005737305
2023-03-01 05:43:35,OD_0013,20,-25.435818016092668,-28.298698659035416,1.1125531186428317,32.47649383544922,2023,3,1,60,19.6349,85.92809,4.013623237609863
2023-03-08 05:35:23,OD_0013,20,-25.19891825680546,-29.381266517734375,1.1659733254541351,45.14863204956055,2023,3,8,67,19.6349,85.92809,2.1292760372161865
2023-03-13 05:43:34,OD_0013,20,-25.11289602779612,-35.12189308249386,1.3985600483360947,32.48285675048828,2023,3,13,72,19.6349,85.92809,2.2637248039245605
2023-03-25 05:43:35,OD_0013,20,-19.038188287607724,-25.154960599919445,1.3212896216754633,32.47663497924805,2023,3,25,84,19.6349,85.92809,4.702704906463623
2023-04-06 05:43:35,OD_0013,20,-16.70008383510471,-29.38297812938985,1.7594509356668522,32.48179244995117,2023,4,6,96,19.6349,85.92809,3.9512293338775635
2023-04-13 05:35:24,OD_0013,20,-20.005887076150643,-29.4425921806152,1.471696409589066,45.145877838134766,2023,4,13,103,19.6349,85.92809,3.7126691341400146
2023-04-18 05:43:35,OD_0013,20,-15.794844772700284,-33.51035541595914,2.121600806984709,32.48092269897461,2023,4,18,108,19.6349,85.92809,4.305095672607422
2023-04-25 05:35:25,OD_0013,20,-28.520220163471656,-32.49185055240628,1.139256652514255,45.14710235595703,2023,4,25,115,19.6349,85.92809,2.6397793292999268
2023-04-30 05:43:36,OD_0013,20,-27.10497913657176,-34.118108783442736,1.2587395331143576,32.47365951538086,2023,4,30,120,19.6349,85.92809,4.303997039794922
2023-05-07 05:35:25,OD_0013,20,-18.60261860570469,-31.345871664314423,1.6850246908089528,45.140663146972656,2023,5,7,127,19.6349,85.92809,4.466485023498535
2023-05-12 05:43:36,OD_0013,20,-17.424141502009228,-28.348608576223263,1.6269730461586474,32.480804443359375,2023,5,12,132,19.6349,85.92809,7.097996711730957
2023-05-19 05:35:26,OD_0013,20,-20.91070232646089,-27.8703707308122,1.3328280559732508,45.14014434814453,2023,5,19,139,19.6349,85.92809,10.817151069641113
2023-05-24 05:43:37,OD_0013,20,-15.69712483847133,-28.102544460872902,1.7902988445372956,32.48075485229492,2023,5,24,144,19.6349,85.92809,11.935710906982422
2023-05-31 05:35:27,OD_0013,20,-30.80873435744288,-27.366522238329814,0.888271550555225,45.14004135131836,2023,5,31,151,19.6349,85.92809,5.203362464904785
2023-06-05 05:43:38,OD_0013,20,-22.791598422374683,-28.253236786984264,1.239633845042121,32.4775390625,2023,6,5,156,19.6349,85.92809,2.9521446228027344
2023-06-17 05:43:38,OD_0013,20,-23.19677687900357,-26.6321895543827,1.1480987075617677,32.47283172607422,2023,6,17,168,19.6349,85.92809,7.119023323059082
2023-06-24 05:35:28,OD_0013,20,-25.39431471832817,-30.48019835720058,1.2002764672047523,45.14473724365234,2023,6,24,175,19.6349,85.92809,3.958439826965332
2023-06-29 05:43:38,OD_0013,20,-12.322037674753272,-26.0267417525348,2.1122108566394995,32.49150466918945,2023,6,29,180,19.6349,85.92809,10.226059913635254
2023-07-06 05:35:28,OD_0013,20,-28.098423107983777,-27.69103176876778,0.9855012739451472,45.14661407470703,2023,7,6,187,19.6349,85.92809,7.5277276039123535
2023-07-11 05:43:40,OD_0013,20,-16.066741538384758,-25.306845681522105,1.5751075363390878,32.47281646728516,2023,7,11,192,19.6349,85.92809,6.9021220207214355
2023-07-18 05:35:29,OD_0013,20,-17.76850659920148,-27.52294382924425,1.548973385893958,45.14492034912109,2023,7,18,199,19.6349,85.92809,8.441973686218262
2023-07-30 05:35:30,OD_0013,20,-17.5692561817903,-31.286164172874376,1.7807335637407915,45.143821716308594,2023,7,30,211,19.6349,85.92809,3.4285125732421875
2023-08-11 05:35:30,OD_0013,20,-22.81217226264189,-30.27965209471484,1.3273462845229334,45.1612434387207,2023,8,11,223,19.6349,85.92809,5.03771448135376
2023-08-16 05:43:42,OD_0013,20,-14.724503216996425,-27.16556557018926,1.844922383448032,32.482635498046875,2023,8,16,228,19.6349,85.92809,3.43935227394104
2023-08-23 05:35:31,OD_0013,20,-19.311934411832866,-29.660337982266576,1.5358553602011515,45.15029144287109,2023,8,23,235,19.6349,85.92809,6.564347267150879
2023-08-28 05:43:43,OD_0013,20,-16.492027011850645,-28.61468986727115,1.735062030077294,32.473758697509766,2023,8,28,240,19.6349,85.92809,4.268765926361084
2023-09-04 05:35:32,OD_0013,20,-20.791066782106057,-25.094134765517712,1.2069671570251082,45.14324188232422,2023,9,4,247,19.6349,85.92809,2.8785743713378906
2023-09-09 05:43:43,OD_0013,20,-19.24989126823388,-27.119719391166957,1.4088245493583564,32.47406768798828,2023,9,9,252,19.6349,85.92809,8.674066543579102
2023-09-16 05:35:32,OD_0013,20,-18.60865250132749,-46.74069088741441,2.5117719235221383,45.14324569702149,2023,9,16,259,19.6349,85.92809,5.722569465637207
2023-09-21 05:43:43,OD_0013,20,-16.235320831088035,-30.807005853555367,1.897529847058205,32.48054885864258,2023,9,21,264,19.6349,85.92809,8.755834579467773
2023-09-28 05:35:33,OD_0013,20,-21.775993960619783,-27.84440528811851,1.278674366757861,45.1472053527832,2023,9,28,271,19.6349,85.92809,1.9514316320419312
2023-10-03 05:43:44,OD_0013,20,-13.852299071985229,-31.684357012965783,2.287299519618657,32.474159240722656,2023,10,3,276,19.6349,85.92809,9.807032585144043
2023-10-10 05:35:33,OD_0013,20,-21.276763850377893,-30.61365818276399,1.4388305664359886,45.15264892578125,2023,10,10,283,19.6349,85.92809,1.6095349788665771
2023-10-15 05:43:44,OD_0013,20,-21.12973608436357,-34.78536648985698,1.6462754835636042,32.47895431518555,2023,10,15,288,19.6349,85.92809,1.3345173597335815
2023-10-22 05:35:33,OD_0013,20,-21.695375681596584,-39.930241506893765,1.8404955089468755,45.1414680480957,2023,10,22,295,19.6349,85.92809,8.198478698730469
2023-10-27 05:43:44,OD_0013,20,-29.84303801395406,-28.562570795230297,0.9570932685162604,32.47951889038086,2023,10,27,300,19.6349,85.92809,1.5093603134155273
2023-11-03 05:35:32,OD_0013,20,-36.62690237252594,-31.999198229941364,0.873652865985854,45.14878845214844,2023,11,3,307,19.6349,85.92809,2.638319730758667
2023-11-08 05:43:43,OD_0013,20,-22.54673110297692,-38.46829011497752,1.706158198245351,32.48756790161133,2023,11,8,312,19.6349,85.92809,1.274094820022583
2023-11-15 05:35:32,OD_0013,20,-23.60270744820592,-47.78953924172594,2.0247481924095325,45.14166641235352,2023,11,15,319,19.6349,85.92809,8.659520149230957
2023-11-20 05:43:43,OD_0013,20,-17.68945916488938,-25.69923177563635,1.4527991803528413,32.47013473510742,2023,11,20,324,19.6349,85.92809,6.164397716522217
2023-11-27 05:35:32,OD_0013,20,-22.509582084675102,-29.106487361564128,1.293070979819759,45.150123596191406,2023,11,27,331,19.6349,85.92809,3.2955551147460938
2023-12-02 05:43:43,OD_0013,20,-18.50935522672316,-42.16448330232594,2.278009297776636,32.473121643066406,2023,12,2,336,19.6349,85.92809,8.740155220031738
2023-12-09 05:35:31,OD_0013,20,-19.538426598990032,-33.0595606944857,1.6920277857068895,45.14507293701172,2023,12,9,343,19.6349,85.92809,4.183406829833984
2023-12-14 05:43:42,OD_0013,20,-22.73570964551468,-26.848214485216666,1.1808830647392308,32.47077178955078,2023,12,14,348,19.6349,85.92809,3.510751485824585
2023-12-21 05:35:30,OD_0013,20,-21.175902506269928,-40.809318115051234,1.927158386896053,45.15980529785156,2023,12,21,355,19.6349,85.92809,2.5520431995391846
2023-12-26 05:43:41,OD_0013,20,-18.021881218223808,-34.98510129744759,1.9412569017528811,32.479488372802734,2023,12,26,360,19.6349,85.92809,1.659015417098999
2024-01-02 05:35:30,OD_0013,20,-23.983741488439403,-37.24593585865128,1.5529660322850167,45.1536979675293,2024,1,2,2,19.6349,85.92809,4.229715824127197
2024-01-07 05:43:41,OD_0013,20,-15.22221371659269,-47.7917217859024,3.139603915415268,32.47799301147461,2024,1,7,7,19.6349,85.92809,6.017297744750977
2024-01-14 05:35:29,OD_0013,20,-25.01641233137655,-47.341020245319925,1.892398462985957,45.14512252807617,2024,1,14,14,19.6349,85.92809,1.8873234987258911
2024-01-19 05:43:40,OD_0013,20,-16.81359591205184,-29.84988058521081,1.7753418567538353,32.48197555541992,2024,1,19,19,19.6349,85.92809,4.610368728637695
2024-01-26 05:35:29,OD_0013,20,-22.707912323945287,-39.31890429898834,1.7315067866246303,45.14300537109375,2024,1,26,26,19.6349,85.92809,4.0687150955200195
2024-01-31 05:43:40,OD_0013,20,-14.382552595870392,-32.38178294471399,2.251462856044875,32.47388458251953,2024,1,31,31,19.6349,85.92809,5.617395401000977
2024-02-07 05:35:29,OD_0013,20,-25.54546293537692,-41.71965242841672,1.6331531174031215,45.1500129699707,2024,2,7,38,19.6349,85.92809,4.595076084136963
2024-02-12 05:43:40,OD_0013,20,-31.34936967693485,-48.9667817331825,1.5619702162372209,32.473976135253906,2024,2,12,43,19.6349,85.92809,3.9754269123077393
2024-02-24 05:43:39,OD_0013,20,-19.88097347347745,-30.65874151448548,1.5421147035574636,32.47369766235352,2024,2,24,55,19.6349,85.92809,3.166703462600708
2024-03-02 05:35:29,OD_0013,20,-17.324241170354057,-35.60423638806432,2.0551685951469976,45.14570617675781,2024,3,2,62,19.6349,85.92809,4.367861270904541
2024-03-07 05:43:39,OD_0013,20,-15.737609947463566,-32.923834455595994,2.092047939013912,32.480979919433594,2024,3,7,67,19.6349,85.92809,3.3250443935394287
2024-03-14 05:35:29,OD_0013,20,-23.52967272836823,-47.78898558666779,2.0310093615986275,45.14906692504883,2024,3,14,74,19.6349,85.92809,9.042750358581543
2024-03-19 05:43:40,OD_0013,20,-19.321471515954485,-27.60729822996683,1.4288403555169396,32.48044204711914,2024,3,19,79,19.6349,85.92809,2.0555551052093506
2024-03-26 05:35:29,OD_0013,20,-30.48370483705158,-29.06725893112316,0.9535343255191608,45.15364456176758,2024,3,26,86,19.6349,85.92809,7.830029010772705
2024-03-31 05:43:40,OD_0013,20,-16.641548510114326,-46.490367681495485,2.793632314519276,32.47491836547852,2024,3,31,91,19.6349,85.92809,7.285272598266602
2024-04-07 05:35:29,OD_0013,20,-24.40410750131888,-31.12583736327764,1.275434365366383,45.14265441894531,2024,4,7,98,19.6349,85.92809,5.0958781242370605
2024-04-12 05:43:39,OD_0013,20,-14.65815900732468,-26.319167669691264,1.7955302338130987,32.51808547973633,2024,4,12,103,19.6349,85.92809,2.379242420196533
2024-04-19 05:35:30,OD_0013,20,-25.77154212421921,-32.98269875936586,1.279810831668077,45.14457321166992,2024,4,19,110,19.6349,85.92809,8.734878540039062
2024-04-24 05:43:40,OD_0013,20,-16.579378155543214,-30.734583778106632,1.853783868717097,32.48553466796875,2024,4,24,115,19.6349,85.92809,6.444293022155762
2024-05-01 05:35:30,OD_0013,20,-22.52957275768217,-37.37229971394952,1.6588108490076114,45.14464569091797,2024,5,1,122,19.6349,85.92809,11.259778022766113
2024-05-06 05:43:41,OD_0013,20,-15.74308032001612,-37.68288841542452,2.393615966470908,32.4629020690918,2024,5,6,127,19.6349,85.92809,12.539875030517578
2024-05-18 05:43:41,OD_0013,20,-14.261608745410976,-35.49684884635022,2.488979292590129,32.463924407958984,2024,5,18,139,19.6349,85.92809,6.203207969665527
2024-05-25 05:35:30,OD_0013,20,-26.645430425652386,-27.530668911874795,1.0332229005904954,45.13521194458008,2024,5,25,146,19.6349,85.92809,6.178089618682861
2024-05-30 05:43:41,OD_0013,20,-16.073079438272224,-48.27701141751626,3.003594401615538,32.46824264526367,2024,5,30,151,19.6349,85.92809,10.005562782287598
2024-06-06 05:35:29,OD_0013,20,-22.501895299156093,-33.91756762154244,1.507320479924839,45.14057540893555,2024,6,6,158,19.6349,85.92809,8.531898498535156
2024-06-11 05:43:40,OD_0013,20,-16.15566173659088,-36.67234810875996,2.2699378525424887,32.473411560058594,2024,6,11,163,19.6349,85.92809,8.996986389160156
2024-06-18 05:35:29,OD_0013,20,-23.43762753054721,-32.07803204119454,1.3686552531558895,45.137969970703125,2024,6,18,170,19.6349,85.92809,10.171558380126953
2024-06-23 05:43:40,OD_0013,20,-16.243402062798733,-35.1999008494528,2.16702761609706,32.464256286621094,2024,6,23,175,19.6349,85.92809,7.840640068054199
2024-07-05 05:43:42,OD_0013,20,-13.115519076738316,-24.22096046264842,1.846740515638967,32.42726516723633,2024,7,5,187,19.6349,85.92809,9.291102409362793
2024-07-12 05:35:28,OD_0013,20,-18.971448261018157,-37.4572414256173,1.9744007368474383,45.143856048583984,2024,7,12,194,19.6349,85.92809,8.347254753112793
2024-07-17 05:43:39,OD_0013,20,-19.573009394860552,-29.444671141529454,1.5043507386892172,32.47547912597656,2024,7,17,199,19.6349,85.92809,3.9255473613739014
2024-07-24 05:35:27,OD_0013,20,-18.512820204643493,-28.218141343307327,1.52424865749139,45.14595031738281,2024,7,24,206,19.6349,85.92809,10.971396446228027
2024-07-29 05:43:38,OD_0013,20,-18.58179128962585,-30.07639486027425,1.618595020872169,32.478981018066406,2024,7,29,211,19.6349,85.92809,6.223462104797363
2024-08-05 05:35:28,OD_0013,20,-19.094025975320005,-29.92509730385116,1.5672492193385965,45.14014434814453,2024,8,5,218,19.6349,85.92809,1.6048903465270996
