longitude,latitude
84.7137527269197,19.003334081241388
84.71791836551006,19.007444383508947
,
84.71791836551006,19.007444383508947
84.71791836551006,19.008306497826425
,
84.71791836551006,19.008306497826425
84.72122195737244,19.011611963122803
,
84.72122195737244,19.011611963122803
84.72122195737244,19.01247219094874
,
84.72122195737244,19.01247219094874
84.72628022334986,19.018333432233156
,
84.72628022334986,19.018333432233156
84.72624969125522,19.019138293864085
,
84.72624969125522,19.019138293864085
84.7287521529694,19.021638855704605
,
84.7287521529694,19.021638855704605
84.73122405562508,19.025806455142114
,
84.73122405562508,19.025806455142114
84.73377994338091,19.02994537163632
,
84.73377994338091,19.02994537163632
84.7362747432663,19.03244401479382
,
84.7362747432663,19.03244401479382
84.73625186811906,19.03330609253442
,
84.73625186811906,19.03330609253442
84.74124911344067,19.03916742886656
,
84.74124911344067,19.03916742886656
84.74121858932732,19.03997234694685
,
84.74121858932732,19.03997234694685
84.74955752219782,19.04833413569787
,
84.74955752219782,19.04833413569787
84.75119783143178,19.051666275050838
,
84.75119783143178,19.051666275050838
84.75458523779939,19.05583378773465
,
84.75458523779939,19.05583378773465
84.75785827033677,19.062471389427717
,
84.75785827033677,19.062471389427717
84.76705934835495,19.071666674756756
,
84.76705934835495,19.071666674756756
84.76702883802109,19.072526932951103
,
84.76702883802109,19.072526932951103
84.76958463934051,19.075805625380095
,
84.76958463934051,19.075805625380095
84.7737197702122,19.085832593064104
,
84.7737197702122,19.085832593064104
84.7762222260023,19.089138067432252
,
84.7762222260023,19.089138067432252
84.77958680387412,19.095777511055143
,
84.77958680387412,19.095777511055143
84.7837753638878,19.10161022278365
,
84.7837753638878,19.10161022278365
84.78622434192431,19.104110749092232
,
84.78622434192431,19.104110749092232
84.78708646036908,19.10666652088725
,
84.78708646036908,19.10666652088725
84.79203036947384,19.11163904017898
,
84.79203036947384,19.11163904017898
84.79289247973252,19.114110928549714
,
84.79289247973252,19.114110928549714
84.79083253452312,19.114555392231836
,
84.79083253452312,19.114555392231836
84.78661343560579,19.110445029531586
,
84.78661343560579,19.110445029531586
84.77997586320097,19.10708430384309
,
84.77997586320097,19.10708430384309
84.77497101182443,19.105361943900068
,
84.77497101182443,19.105361943900068
84.7683029293164,19.098749134764816
,
84.7683029293164,19.098749134764816
84.76499942607848,19.098693833011765
,
84.76499942607848,19.098693833011765
84.76413729253423,19.09955599152246
,
84.76413729253423,19.09955599152246
84.7616653778843,19.099582695601462
,
84.7616653778843,19.099582695601462
84.76041416334608,19.098304708970925
,
84.76041416334608,19.098304708970925
84.76122281516103,19.09166713170936
,
84.76122281516103,19.09166713170936
84.7595520402685,19.08997153259393
,
84.7595520402685,19.08997153259393
84.7595520402685,19.086639440533517
,
84.7595520402685,19.086639440533517
84.75830842811713,19.08536144471581
,
84.75830842811713,19.08536144471581
84.75666808388804,19.08541675749557
,
84.75666808388804,19.08541675749557
84.75458523779939,19.08330535866579
,
84.75458523779939,19.08330535866579
84.7545547208031,19.080804842381617
,
84.7545547208031,19.080804842381617
84.75330350992712,19.07958414132887
,
84.75330350992712,19.07958414132887
84.74996949644259,19.079584116129812
,
84.74996949644259,19.079584116129812
84.74708553471162,19.07663920747735
,
84.74708553471162,19.07663920747735
84.74708553471162,19.07583425185246
,
84.74708553471162,19.07583425185246
84.74583431976383,19.074556384349943
,
84.74583431976383,19.074556384349943
84.74497221586242,19.075387937021098
,
84.74497221586242,19.075387937021098
84.74121858932732,19.07580563029651
,
84.74121858932732,19.07580563029651
84.7421111937509,19.07749941151047
,
84.7421111937509,19.07749941151047
84.7420577972707,19.082471867640404
,
84.7420577972707,19.082471867640404
84.74294281757392,19.08330533920578
,
84.74294281757392,19.08330533920578
84.74291994509186,19.085805856695465
,
84.74291994509186,19.085805856695465
84.74083707638552,19.087917292713332
,
84.74083707638552,19.087917292713332
84.7366637787785,19.087917349071034
,
84.7366637787785,19.087917349071034
84.73583222311635,19.08711049998759
,
84.73583222311635,19.08711049998759
84.73083498314942,19.087055226604715
,
84.73083498314942,19.087055226604715
84.72747040433329,19.088722221523664
,
84.72747040433329,19.088722221523664
84.72624969125522,19.090833633595867
,
84.72624969125522,19.090833633595867
84.72833253271654,19.092916493828948
,
84.72833253271654,19.092916493828948
84.73327634726498,19.0920562318514
,
84.73327634726498,19.0920562318514
84.73705289134993,19.094972632222827
,
84.73705289134993,19.094972632222827
84.73622134134037,19.09830470685133
,
84.73622134134037,19.09830470685133
84.74038694044368,19.102472343109913
,
84.74038694044368,19.102472343109913
84.73955535917324,19.10499958322494
,
84.73955535917324,19.10499958322494
84.74121858932732,19.106666532931108
,
84.74121858932732,19.106666532931108
84.74121858932732,19.108333611547604
,
84.74121858932732,19.108333611547604
84.74369808251612,19.110834152488827
,
84.74369808251612,19.110834152488827
84.74375155715938,19.11336133072352
,
84.74375155715938,19.11336133072352
84.74580379809677,19.11705591999543
,
84.74580379809677,19.11705591999543
84.74833680197507,19.117082585054703
,
84.74833680197507,19.117082585054703
84.7508316047013,19.11538890823907
,
84.7508316047013,19.11538890823907
84.75413513037171,19.11536025027083
,
84.75413513037171,19.11536025027083
84.75577546762358,19.11458399094591
,
84.75577546762358,19.11458399094591
84.75749965537965,19.112888311384555
,
84.75749965537965,19.112888311384555
84.75919343594121,19.11291694231386
,
84.75919343594121,19.11291694231386
84.75997159093018,19.112054858269836
,
84.75997159093018,19.112054858269836
84.76335903495342,19.11205480765787
,
84.76335903495342,19.11205480765787
84.76919558882335,19.109582885718776
,
84.76919558882335,19.109582885718776
84.77246858082101,19.107915886605372
,
84.77246858082101,19.107915886605372
84.77747341274424,19.10791583348412
,
84.77747341274424,19.10791583348412
84.78208159577974,19.111639041632706
,
84.78208159577974,19.111639041632706
84.78121948130662,19.115804659426637
,
84.78121948130662,19.115804659426637
84.78163911167886,19.116222396211658
,
84.78163911167886,19.116222396211658
84.78250121980906,19.115360301080635
,
84.78250121980906,19.115360301080635
84.78497310822299,19.115417464776662
,
84.78497310822299,19.115417464776662
84.78702546109983,19.11916732611889
,
84.78702546109983,19.11916732611889
84.78708646036908,19.12494469446673
,
84.78708646036908,19.12494469446673
84.78874966072334,19.126638371603523
,
84.78874966072334,19.126638371603523
84.78788756743023,19.127471935105156
,
84.78788756743023,19.127471935105156
84.78830722836551,19.12788967774886
,
84.78830722836551,19.12788967774886
84.79003146884979,19.12705612187507
,
84.79003146884979,19.12705612187507
84.79333495612201,19.127889593029597
,
84.79333495612201,19.127889593029597
84.79419704664365,19.12624927510199
,
84.79419704664365,19.12624927510199
84.79538724679493,19.126667028432575
,
84.79538724679493,19.126667028432575
84.79538724679493,19.127471944395293
,
84.79538724679493,19.127471944395293
84.7962798805917,19.12833404802515
,
84.7962798805917,19.12833404802515
84.79624938588496,19.12999919309473
,
84.79624938588496,19.12999919309473
84.79750061090299,19.131221779397993
,
84.79750061090299,19.131221779397993
84.79792020104885,19.127500576011894
,
84.79792020104885,19.127500576011894
84.79460909694093,19.122472753528214
,
84.79460909694093,19.122472753528214
84.79291533220531,19.118305248815723
,
84.79291533220531,19.118305248815723
84.79335788804207,19.116249055995624
,
84.79335788804207,19.116249055995624
84.79497528174772,19.116222393605657
,
84.79497528174772,19.116222393605657
84.7962188911619,19.1175003324616
,
84.7962188911619,19.1175003324616
84.79875180843773,19.124166515026705
,
84.79875180843773,19.124166515026705
84.79872131505428,19.125778199534437
,
84.79872131505428,19.125778199534437
84.80044555888125,19.128334061884843
,
84.80044555888125,19.128334061884843
84.80039213732532,19.13163944657267
,
84.80039213732532,19.13163944657267
84.80122378823495,19.13247296415965
,
84.80122378823495,19.13247296415965
84.80124663736575,19.134195350780114
,
84.80124663736575,19.134195350780114
84.80538942334248,19.14163974830204
,
84.80538942334248,19.14163974830204
84.80958555964123,19.149139387372003
,
84.80958555964123,19.149139387372003
84.81375121960933,19.153305095255128
,
84.81375121960933,19.153305095255128
84.8145522700377,19.15500072855604
,
84.8145522700377,19.15500072855604
84.81544492174804,19.157472639562094
,
84.81544492174804,19.157472639562094
84.82044223904502,19.16247180697776
,
84.82044223904502,19.16247180697776
84.82125091504813,19.16500091236469
,
84.82125091504813,19.16500091236469
84.83041383261427,19.17416569978768
,
84.83041383261427,19.17416569978768
84.83208467907292,19.17744441539747
,
84.83208467907292,19.17744441539747
84.83541866579844,19.180805174505704
,
84.83541866579844,19.180805174505704
84.83705905132918,19.18497279877943
,
84.83705905132918,19.18497279877943
84.84205629792463,19.189945193898712
,
84.84205629792463,19.189945193898712
84.84202574820007,19.190805407037505
,
84.84202574820007,19.190805407037505
84.86416624399533,19.212862009651307
,
84.86416624399533,19.212862009651307
84.86494447559983,19.212888719263134
,
