time,latitude,longitude,wind_speed,pass,wind_speed_100m,sar_timestamp,sar_lat,sar_lon,era5_wind_100m,VV,VH,incidence_angle,point_id,spatial_dist_deg
2021-09-04,23.375,68.125,6.7700000000000005,descending,8.721449464962518,2021-09-04 06:56:35,23.46522,68.05448,10.399044036865234,-17.32116286186396,-27.48070514138476,33.480010986328125,GJ_0001,0.11451078027853982
2021-09-16,23.125,68.125,2.82,descending,3.6328637357746376,2021-09-16 06:56:35,23.46522,68.05448,3.707377433776856,-24.792273530401857,-30.626686691365244,33.479732513427734,GJ_0001,0.3474517503193779
2021-09-28,23.125,68.125,5.8500000000000005,descending,7.536259877404835,2021-09-28 06:56:35,23.46522,68.05448,5.96699333190918,-13.477375517083496,-26.769822932457917,33.47492599487305,GJ_0001,0.3474517503193779
2021-10-10,23.375,67.875,4.51,descending,5.810005478136034,2021-10-10 06:56:36,23.46522,68.05448,4.954692840576172,-15.769783713293648,-25.28791212718353,33.47623062133789,GJ_0001,0.20087986160887075
2021-10-22,23.375,67.875,5.91,descending,7.613554850506422,2021-10-22 06:56:36,23.46522,68.05448,7.397214412689209,-11.928869900532073,-26.153048402765545,33.47236251831055,GJ_0001,0.20087986160887075
2021-11-03,23.375,67.875,6.01,ascending,7.742379805675736,2021-11-03 06:56:35,23.46522,68.05448,5.124433994293213,-17.9166312396708,-28.387748807933345,33.47812271118164,GJ_0001,0.20087986160887075
2021-11-15,23.375,67.875,4.49,ascending,5.784240487102172,2021-11-15 06:56:35,23.46522,68.05448,4.0498247146606445,-19.47024962767047,-26.403395917842765,33.47639083862305,GJ_0001,0.20087986160887075
2021-11-27,23.125,68.125,3.35,ascending,4.315635998171999,2021-11-27 06:56:35,23.46522,68.05448,1.034254550933838,-16.608068075369577,-26.08996440730584,33.473541259765625,GJ_0001,0.3474517503193779
2021-12-09,23.375,68.125,8.96,ascending,11.54271598317048,2021-12-09 06:56:34,23.46522,68.05448,6.023564338684082,-12.959500866613446,-25.136813998033517,33.47638702392578,GJ_0001,0.11451078027853982
2021-12-21,23.125,68.125,2.95,ascending,3.8003361774947457,2021-12-21 06:56:34,23.46522,68.05448,1.2929075956344604,-29.01689641759311,-29.670964830428737,33.4735221862793,GJ_0001,0.3474517503193779
2022-01-02,23.375,67.875,10.71,ascending,13.797152698633466,2022-01-02 06:56:33,23.46522,68.05448,7.094161033630371,-13.851536316346047,-25.995420974571324,33.475563049316406,GJ_0001,0.20087986160887075
2022-01-14,23.125,68.125,8.97,ascending,11.555598478687411,2022-01-14 06:56:33,23.46522,68.05448,5.589676856994629,-15.100849063685091,-29.21690309455115,33.475833892822266,GJ_0001,0.3474517503193779
2022-01-26,23.375,67.875,1.88,ascending,2.421909157183092,2022-01-26 06:56:32,23.46522,68.05448,2.6015913486480717,-20.12535288973175,-25.68097342950722,33.478797912597656,GJ_0001,0.20087986160887075
2022-02-07,23.375,67.875,2.76,ascending,3.55556876267305,2022-02-07 06:56:32,23.46522,68.05448,1.5727009773254397,-17.40401412584457,-27.87697999031272,33.47883987426758,GJ_0001,0.20087986160887075
2022-02-19,23.125,68.125,4.91,ascending,6.325305298813288,2022-02-19 06:56:32,23.46522,68.05448,5.447073459625244,-17.72384513211898,-26.55959386528199,33.471343994140625,GJ_0001,0.3474517503193779
2022-03-03,23.375,67.875,3.69,ascending,4.753640845747665,2022-03-03 06:56:31,23.46522,68.05448,6.522042274475098,-12.034162477073544,-27.03497508256243,33.4785270690918,GJ_0001,0.20087986160887075
2022-03-15,23.375,67.875,4.55,ascending,5.86153546020376,2022-03-15 06:56:32,23.46522,68.05448,6.188545227050781,-14.578643815085163,-27.300754799241265,33.47846603393555,GJ_0001,0.20087986160887075
2022-03-27,23.375,67.875,3.99,ascending,5.140115711255605,2022-03-27 06:56:32,23.46522,68.05448,6.032238006591797,-21.581022187398023,-26.42705031475133,33.476158142089844,GJ_0001,0.20087986160887075
2022-06-07,23.125,68.125,5.19,descending,6.686015173287366,2022-06-07 06:56:36,23.46522,68.05448,7.84918737411499,-14.865708805869646,-27.02864066069702,33.47254943847656,GJ_0001,0.3474517503193779
2022-06-19,23.375,67.875,6.62,descending,8.528212032208547,2022-06-19 06:56:36,23.46522,68.05448,6.685766696929932,-14.307434311424554,-25.732614051953995,33.47925567626953,GJ_0001,0.20087986160887075
2022-07-01,23.375,67.875,7.390000000000001,descending,9.52016418701226,2022-07-01 06:56:37,23.46522,68.05448,7.935372829437256,-10.600589045189356,-30.43339817948848,33.474246978759766,GJ_0001,0.20087986160887075
2022-07-13,23.125,68.125,8.51,descending,10.963003684908571,2022-07-13 06:56:38,23.46522,68.05448,6.307260513305664,-13.581651197196331,-25.97432667909281,33.47533416748047,GJ_0001,0.3474517503193779
2022-07-25,23.375,67.875,9.94,descending,12.805200543829752,2022-07-25 06:56:39,23.46522,68.05448,11.189946174621582,-15.518176637694548,-26.459676777530017,33.47673797607422,GJ_0001,0.20087986160887075
2022-08-06,23.125,68.125,2.59,descending,3.336566338885217,2022-08-06 06:56:39,23.46522,68.05448,4.641005992889404,-19.742622299729906,-26.187320869049216,33.47404098510742,GJ_0001,0.3474517503193779
2022-08-18,23.375,67.875,9.73,descending,12.534668137974196,2022-08-18 06:56:40,23.46522,68.05448,11.385383605957031,-13.255930269750966,-32.786171392329415,33.47415542602539,GJ_0001,0.20087986160887075
2022-08-30,23.375,67.875,3.58,descending,4.61193339506142,2022-08-30 06:56:41,23.46522,68.05448,1.895375370979309,-15.359536331382756,-29.603714353149645,33.476341247558594,GJ_0001,0.20087986160887075
2022-09-11,23.375,68.125,4.34,descending,5.591003054348201,2022-09-11 06:56:41,23.46522,68.05448,5.760863780975342,-16.48515076196492,-26.44597273048664,33.466365814208984,GJ_0001,0.11451078027853982
2022-09-23,23.125,67.875,6.640000000000001,descending,8.55397702324241,2022-09-23 06:56:41,23.46522,68.05448,8.433424949645996,-13.59561415721254,-27.829355287689893,33.49715042114258,GJ_0001,0.3846592242492027
2022-10-05,23.375,67.875,2.75,descending,3.542686267156119,2022-10-05 06:56:41,23.46522,68.05448,3.543248653411865,-17.802105421680086,-26.28155528242703,33.48215866088867,GJ_0001,0.20087986160887075
2022-10-17,23.375,67.875,4.73,descending,6.093420379508524,2022-10-17 06:56:42,23.46522,68.05448,3.3574764728546143,-15.141579082490036,-26.049464739418298,33.475772857666016,GJ_0001,0.20087986160887075
2022-10-29,23.375,67.875,4.8100000000000005,descending,6.196480343643976,2022-10-29 06:56:42,23.46522,68.05448,4.426806449890137,-17.421700108911615,-26.55930996793692,33.468448638916016,GJ_0001,0.20087986160887075
2022-11-10,23.375,67.875,4.86,ascending,6.260892821228632,2022-11-10 06:56:41,23.46522,68.05448,3.10760235786438,-18.63162683831026,-28.147327465944425,33.48365020751953,GJ_0001,0.20087986160887075
2022-11-22,23.375,68.125,1.87,ascending,2.409026661666161,2022-11-22 06:56:41,23.46522,68.05448,2.166714906692505,-17.229729176601943,-30.712878865927166,33.46657180786133,GJ_0001,0.11451078027853982
2022-12-04,23.125,68.125,6.28,ascending,8.090207184632883,2022-12-04 06:56:41,23.46522,68.05448,5.506194591522217,-14.478085602771184,-29.82224229900479,33.47490310668945,GJ_0001,0.3474517503193779
2022-12-16,23.375,67.875,3.17,ascending,4.083751078867235,2022-12-16 06:56:40,23.46522,68.05448,4.196557521820068,-20.13055616829156,-26.830794763886622,33.47998809814453,GJ_0001,0.20087986160887075
2022-12-28,23.375,67.875,1.52,ascending,1.958139318573564,2022-12-28 06:56:39,23.46522,68.05448,3.860831260681152,-23.641147026282777,-25.82092329467308,33.47699737548828,GJ_0001,0.20087986160887075
2023-01-09,23.125,68.125,5.2700000000000005,ascending,6.789075137422817,2023-01-09 06:56:39,23.46522,68.05448,4.745462417602539,-16.927568986658788,-27.76230336637989,33.47687530517578,GJ_0001,0.3474517503193779
2023-01-21,23.375,67.875,3.82,ascending,4.921113287467772,2023-01-21 06:56:38,23.46522,68.05448,6.134355545043945,-13.32658284175096,-28.409647866059263,33.47922134399414,GJ_0001,0.20087986160887075
2023-02-02,23.375,67.875,4.39,ascending,5.655415531932858,2023-02-02 06:56:38,23.46522,68.05448,5.220554351806641,-16.169304339243425,-26.657886865866267,33.47432327270508,GJ_0001,0.20087986160887075
2023-02-14,23.375,67.875,3.8,ascending,4.89534829643391,2023-02-14 06:56:37,23.46522,68.05448,2.4889068603515625,-18.967414163608968,-25.75850596754373,33.482696533203125,GJ_0001,0.20087986160887075
2023-02-26,23.375,67.875,5.2700000000000005,ascending,6.789075137422817,2023-02-26 06:56:37,23.46522,68.05448,3.914832830429077,-15.065281572796025,-25.05492675455459,33.4776611328125,GJ_0001,0.20087986160887075
2023-03-10,23.375,67.875,1.66,ascending,2.1384942558106026,2023-03-10 06:56:37,23.46522,68.05448,1.053056240081787,-21.30218851618713,-25.288973505429304,33.47888946533203,GJ_0001,0.20087986160887075
2023-05-21,23.125,68.125,5.93,descending,7.639319841540284,2023-05-21 06:56:40,23.46522,68.05448,8.105792045593262,-13.705070628207292,-25.250997849317297,33.46923065185547,GJ_0001,0.3474517503193779
2023-06-02,23.375,67.875,7.86,descending,10.125641476308036,2023-06-02 06:56:40,23.46522,68.05448,8.611379623413086,-10.168119593933223,-27.143677703016703,33.470882415771484,GJ_0001,0.20087986160887075
2023-06-14,23.375,68.125,10.53,descending,13.5652677793287,2023-06-14 06:56:41,23.46522,68.05448,16.434406280517578,-15.097344212927268,-28.45649219371994,33.473541259765625,GJ_0001,0.11451078027853982
2023-07-08,23.375,68.125,8.19,descending,10.550763828366769,2023-07-08 06:56:43,23.46522,68.05448,6.7670979499816895,-14.626393205408084,-26.10506620919024,33.47376251220703,GJ_0001,0.11451078027853982
2023-07-20,23.375,67.875,6.68,descending,8.605507005310136,2023-07-20 06:56:43,23.46522,68.05448,5.676753997802734,-11.060248097718375,-26.045953949629844,33.479087829589844,GJ_0001,0.20087986160887075
2023-08-01,23.375,68.125,10.18,descending,13.114380436236104,2023-08-01 06:56:44,23.46522,68.05448,12.157413482666016,-13.080585883802945,-28.636713973675462,33.47849655151367,GJ_0001,0.11451078027853982
2023-08-13,23.125,68.125,11.61,descending,14.956577295157285,2023-08-13 06:56:44,23.46522,68.05448,14.344810485839844,-13.362257157607988,-32.99351846930789,33.486473083496094,GJ_0001,0.3474517503193779
2023-08-25,23.375,68.125,7.1000000000000005,descending,9.146571817021252,2023-08-25 06:56:45,23.46522,68.05448,11.59863567352295,-18.12127037999569,-33.54549459933689,33.476356506347656,GJ_0001,0.11451078027853982
2023-09-06,23.375,67.875,4.05,descending,5.217410684357192,2023-09-06 06:56:46,23.46522,68.05448,4.322505474090576,-13.674217448096194,-28.741431608940616,33.475101470947266,GJ_0001,0.20087986160887075
2023-09-18,23.375,67.875,6.83,descending,8.798744438064105,2023-09-18 06:56:46,23.46522,68.05448,8.899215698242188,-12.545018101363048,-29.583871676141577,33.470054626464844,GJ_0001,0.20087986160887075
2023-09-30,23.375,68.125,5.8100000000000005,descending,7.484729895337109,2023-09-30 06:56:47,23.46522,68.05448,6.391782760620117,-16.431337943258654,-42.98488988725873,33.47106170654297,GJ_0001,0.11451078027853982
2023-10-12,23.375,67.875,1.19,ascending,1.5330169665148294,2023-10-12 06:56:46,23.46522,68.05448,3.2428011894226074,-14.304096030630223,-31.10369518097344,33.49543380737305,GJ_0001,0.20087986160887075
2023-10-24,23.375,67.875,3.25,ascending,4.1868110430026855,2023-10-24 06:56:47,23.46522,68.05448,2.2158517837524414,-15.373490585107747,-48.85251228303104,33.475341796875,GJ_0001,0.20087986160887075
2023-11-05,23.375,67.875,3.97,ascending,5.114350720221743,2023-11-05 06:56:46,23.46522,68.05448,2.7395617961883545,-18.790833582736767,-48.85262176645956,33.47406005859375,GJ_0001,0.20087986160887075
2023-11-17,23.125,68.125,9.54,ascending,12.2899007231525,2023-11-17 06:56:46,23.46522,68.05448,6.325279712677002,-16.69748101453121,-33.19332412309568,33.4678955078125,GJ_0001,0.3474517503193779
2023-11-29,23.375,68.125,7.35,ascending,9.468634204944536,2023-11-29 06:56:45,23.46522,68.05448,5.572754383087158,-18.225864825819663,-30.160172987731315,33.48051452636719,GJ_0001,0.11451078027853982
2023-12-11,23.375,68.125,2.98,ascending,3.8389836640455393,2023-12-11 06:56:45,23.46522,68.05448,1.7221310138702393,-24.759644397322525,-38.188902744716,33.469932556152344,GJ_0001,0.11451078027853982
2023-12-23,23.125,68.125,10.68,ascending,13.758505212082673,2023-12-23 06:56:44,23.46522,68.05448,6.273882389068604,-13.798639650149283,-48.8515837561691,33.483497619628906,GJ_0001,0.3474517503193779
2024-01-04,23.375,67.875,7.04,ascending,9.069276843919663,2024-01-04 06:56:44,23.46522,68.05448,6.962543964385986,-13.269749358023418,-32.340339080802785,33.47953796386719,GJ_0001,0.20087986160887075
2024-01-28,23.375,68.125,1.82,ascending,2.344614184081504,2024-01-28 06:56:43,23.46522,68.05448,1.0566564798355105,-21.36284585053586,-34.79091361036935,33.47076416015625,GJ_0001,0.11451078027853982
2024-04-09,23.125,68.125,3.1,descending,3.993573610248716,2024-04-09 06:56:43,23.46522,68.05448,6.132255554199219,-14.655066933390684,-32.35362646171446,33.47106170654297,GJ_0001,0.3474517503193779
2024-04-21,23.375,67.875,5.32,descending,6.853487615007474,2024-04-21 06:56:44,23.46522,68.05448,7.935672283172607,-17.170240059111737,-47.56454844911589,33.47112274169922,GJ_0001,0.20087986160887075
2024-05-03,23.375,67.875,4.99,descending,6.42836526294874,2024-05-03 06:56:44,23.46522,68.05448,6.582654476165772,-21.49447848513523,-46.86448838114852,33.47011947631836,GJ_0001,0.20087986160887075
2024-05-15,23.375,67.875,4.69,descending,6.041890397440799,2024-05-15 06:56:43,23.46522,68.05448,7.160052299499512,-15.19518255119152,-39.68775451899001,33.48876190185547,GJ_0001,0.20087986160887075
2024-05-27,23.375,67.875,9.66,descending,12.444490669355677,2024-05-27 06:56:44,23.46522,68.05448,12.182170867919922,-12.882422519157526,-40.905064738021295,33.46255111694336,GJ_0001,0.20087986160887075
2024-06-08,23.375,67.875,5.58,descending,7.188432498447688,2024-06-08 06:56:43,23.46522,68.05448,6.254778861999512,-10.930388503380488,-41.70821488047543,33.46980285644531,GJ_0001,0.20087986160887075
2024-06-20,23.375,68.125,8.98,descending,11.568480974204345,2024-06-20 06:56:43,23.46522,68.05448,11.185364723205566,-15.73677269344122,-29.62974895200965,33.462989807128906,GJ_0001,0.11451078027853982
2024-07-02,23.375,67.875,10.7,descending,13.784270203116536,2024-07-02 06:56:42,23.46522,68.05448,12.23444366455078,-10.942550546282217,-48.85270971913543,33.473426818847656,GJ_0001,0.20087986160887075
2024-07-14,23.375,67.875,7.8,descending,10.048346503206446,2024-07-14 06:56:42,23.46522,68.05448,8.77415943145752,-12.281603423897442,-29.176630711344664,33.469974517822266,GJ_0001,0.20087986160887075
2024-07-26,23.375,68.125,9.29,ascending,11.967838335229215,2024-07-26 06:56:41,23.46522,68.05448,10.298837661743164,-15.77917197922063,-42.19559002369402,33.482357025146484,GJ_0001,0.11451078027853982
2024-08-19,23.375,68.125,4.0,ascending,5.152998206772536,2024-08-19 06:56:42,23.46522,68.05448,6.032655715942383,-21.038245782668312,-29.67748975496805,33.468387603759766,GJ_0001,0.11451078027853982
2024-08-31,23.375,67.875,5.5600000000000005,ascending,7.1626675074138255,2024-08-31 06:56:41,23.46522,68.05448,9.510064125061035,-13.84548968097728,-28.756394609452933,33.48301696777344,GJ_0001,0.20087986160887075
2024-09-12,23.375,67.875,7.140000000000001,ascending,9.198101799088978,2024-09-12 06:56:42,23.46522,68.05448,7.790704250335693,-13.09489517438909,-29.35624486835999,33.47890090942383,GJ_0001,0.20087986160887075
2024-09-24,23.375,68.125,5.97,ascending,7.69084982360801,2024-09-24 06:56:42,23.46522,68.05448,5.780137538909912,-13.690979330670704,-30.798281888722386,33.48130416870117,GJ_0001,0.11451078027853982
2024-10-06,23.375,68.125,0.9,ascending,1.1594245965238206,2024-10-06 06:56:43,23.46522,68.05448,1.256467342376709,-14.25581935230112,-24.73759657501061,33.47306060791016,GJ_0001,0.11451078027853982
2024-10-18,23.375,67.875,3.06,ascending,3.9420436281809903,2024-10-18 06:56:43,23.46522,68.05448,1.186287760734558,-15.374613939866675,-27.576350032097057,33.47378921508789,GJ_0001,0.20087986160887075
2024-10-30,23.375,68.125,2.3000000000000003,ascending,2.9629739688942087,2024-10-30 06:56:43,23.46522,68.05448,5.1044511795043945,-17.43301500093073,-30.71089360137723,33.477481842041016,GJ_0001,0.11451078027853982
2024-11-11,23.375,67.875,3.21,ascending,4.13528106093496,2024-11-11 06:56:42,23.46522,68.05448,3.756338834762573,-14.75289993550951,-25.759910514246727,33.47743606567383,GJ_0001,0.20087986160887075
2024-11-23,23.375,67.875,3.44,ascending,4.431578457824381,2024-11-23 06:56:42,23.46522,68.05448,2.18951678276062,-22.49265217196386,-48.85196915259306,33.47995376586914,GJ_0001,0.20087986160887075
2024-12-05,23.375,67.625,3.46,ascending,4.457343448858244,2024-12-05 06:56:41,23.46522,68.05448,4.27313756942749,-16.009310778666716,-27.862728561739484,33.47101593017578,GJ_0001,0.438853869528341
2020-01-01,23.375,67.875,13.08,ascending,16.850304136146192,2020-01-01 06:56:22,23.44939,68.17429,9.521068572998049,-12.556046455080557,-31.480088905480965,32.64879608154297,GJ_0002,0.30839645944789906
2020-01-08,23.375,67.875,7.54,ascending,9.71340161976623,2020-01-08 06:48:29,23.44939,68.17429,3.9557993412017822,-23.55884733444394,-33.44732719954768,45.0034294128418,GJ_0002,0.30839645944789906
2020-01-13,23.125,68.125,4.03,ascending,5.191645693323331,2020-01-13 06:56:21,23.44939,68.17429,4.147816181182861,-18.31698057664138,-48.13570639824523,32.644012451171875,GJ_0002,0.32811335876492537
2020-01-20,23.375,67.875,2.88,ascending,3.710158708876226,2020-01-20 06:48:29,23.44939,68.17429,4.492727756500244,-19.59084631321017,-28.239910542592487,45.00552368164063,GJ_0002,0.30839645944789906
2020-01-25,23.375,67.875,1.8,ascending,2.318849193047641,2020-01-25 06:56:21,23.44939,68.17429,3.4567885398864746,-19.220358474146312,-31.95169674825696,32.64440155029297,GJ_0002,0.30839645944789906
2020-02-01,23.125,68.125,4.89,ascending,6.299540307779425,2020-02-01 06:48:28,23.44939,68.17429,3.733713150024414,-26.7264660943371,-27.945118283246973,45.08213806152344,GJ_0002,0.32811335876492537
2020-02-06,23.375,67.875,4.63,ascending,5.96459542433921,2020-02-06 06:56:20,23.44939,68.17429,2.872141122817993,-13.629280537338866,-28.586344652799443,32.638092041015625,GJ_0002,0.30839645944789906
2020-02-13,23.125,68.125,5.65,ascending,7.278609967066208,2020-02-13 06:48:28,23.44939,68.17429,3.4835309982299805,-21.47246751726709,-27.717625626470333,45.08130645751953,GJ_0002,0.32811335876492537
2020-02-18,23.125,68.125,0.72,ascending,0.9275396772190564,2020-02-18 06:56:20,23.44939,68.17429,3.908518314361572,-16.88015266547071,-26.572356343402312,32.643035888671875,GJ_0002,0.32811335876492537
2020-02-25,23.375,67.875,3.0500000000000003,ascending,3.929161132664059,2020-02-25 06:48:28,23.44939,68.17429,2.325761079788208,-20.82698478600424,-30.03799237248662,45.08098602294922,GJ_0002,0.30839645944789906
2020-03-08,23.375,67.875,2.71,ascending,3.491156285088393,2020-03-08 06:48:28,23.44939,68.17429,1.4603904485702517,-22.037878568096943,-28.516700772303384,45.076995849609375,GJ_0002,0.30839645944789906
