longitude,latitude
74.20372006336719,14.733305939819987
74.2037200633672,14.734167083713542
,
74.2037200633672,14.734167083713542
74.20583343364224,14.734582872571018
,
74.20583343364224,14.734582872571018
74.20833585844846,14.730388668971715
,
74.20833585844846,14.730388668971715
74.21080779697617,14.730416315039587
,
74.21080779697617,14.730416315039587
74.21252440393434,14.73127745010688
,
74.21252440393434,14.73127745010688
74.2166366362655,14.733750376101304
,
74.2166366362655,14.733750376101304
74.22247317228035,14.732916841641936
,
74.22247317228035,14.732916841641936
74.22583011758982,14.735388720942586
,
74.22583011758982,14.735388720942586
74.22789003705448,14.73666669142367
,
74.22789003705448,14.73666669142367
74.22705840589857,14.742527969254661
,
74.22705840589857,14.742527969254661
74.23000339853577,14.744583110604514
,
74.23000339853577,14.744583110604514
74.23336029581075,14.744610790629759
,
74.23336029581075,14.744610790629759
74.23913576353978,14.741222423419257
,
74.23913576353978,14.741222423419257
74.24583438687091,14.737916990148273
,
74.24583438687091,14.737916990148273
74.24788664924857,14.735805540274255
,
74.24788664924857,14.735805540274255
74.2470855550649,14.733333602541189
,
74.2470855550649,14.733333602541189
74.25205226457382,14.729167023829373
,
74.25205226457382,14.729167023829373
74.25377654492287,14.725777644603093
,
74.25377654492287,14.725777644603093
74.25624849845255,14.723333398247247
,
74.25624849845255,14.723333398247247
74.25624849845255,14.722472231512592
,
74.25624849845255,14.722472231512592
74.26125337219065,14.715806050304144
,
74.26125337219065,14.715806050304144
74.26125337219065,14.709972381920476
,
74.26125337219065,14.709972381920476
74.26333617373253,14.709555618440955
,
74.26333617373253,14.709555618440955
74.26372531410587,14.712499632183931
,
74.26372531410587,14.712499632183931
74.26625058753669,14.714972493380506
,
74.26625058753669,14.714972493380506
74.26535797546607,14.718360879298915
,
74.26535797546607,14.718360879298915
74.26916504432856,14.721249551165242
,
74.26916504432856,14.721249551165242
74.27041623185939,14.71911146104124
,
74.27041623185939,14.71911146104124
74.27044676380791,14.71749971375028
,
74.27044676380791,14.71749971375028
74.26872255130642,14.714972516197268
,
74.26872255130642,14.714972516197268
74.26875308353851,14.713305447563195
,
74.26875308353851,14.713305447563195
74.26997374187327,14.712055242942427
,
74.26997374187327,14.712055242942427
74.27333071160942,14.712055243760723
,
74.27333071160942,14.712055243760723
74.274169921999,14.711194073816582
,
74.274169921999,14.711194073816582
74.27830503377547,14.710416781252091
,
74.27830503377547,14.710416781252091
74.28166963917342,14.712888736636678
,
74.28166963917342,14.712888736636678
74.2833023188332,14.712888683598289
,
74.2833023188332,14.712888683598289
74.28372194629549,14.712499619216832
,
74.28372194629549,14.712499619216832
74.28247067110486,14.711222685107353
,
74.28247067110486,14.711222685107353
74.28077701309509,14.710361497251027
,
74.28077701309509,14.710361497251027
74.27830503377547,14.708749750713249
,
74.27830503377547,14.708749750713249
74.27583311042787,14.708749732344952
,
74.27583311042787,14.708749732344952
74.27494815568414,14.709610941264994
,
74.27494815568414,14.709610941264994
74.26916504432856,14.709583303004047
,
74.26916504432856,14.709583303004047
74.26744081970956,14.708722113883763
,
74.26744081970956,14.708722113883763
74.26663972169601,14.707916239427403
,
74.26663972169601,14.707916239427403
74.26080324898162,14.70788859906558
,
74.26080324898162,14.70788859906558
74.25455477601884,14.704944576011476
,
74.25455477601884,14.704944576011476
74.25580597412669,14.702888485401221
,
74.25580597412669,14.702888485401221
74.2608032489816,14.70374965546187
,
74.2608032489816,14.70374965546187
74.26252744676918,14.702055931716243
,
74.26252744676918,14.702055931716243
74.26416781924725,14.702055891524875
,
74.26416781924725,14.702055891524875
74.2654190410513,14.700833290139348
,
74.2654190410513,14.700833290139348
74.26625058753669,14.698333781670351
,
74.26625058753669,14.698333781670351
74.2695541722706,14.693277349236737
,
74.2695541722706,14.693277349236737
74.27038569990577,14.690805443366388
,
74.27038569990577,14.690805443366388
74.27205662294145,14.689167044763902
,
74.27205662294145,14.689167044763902
74.27288813916253,14.686694124379368
,
74.27288813916253,14.686694124379368
74.27455903925708,14.684971836235825
,
74.27455903925708,14.684971836235825
74.28035737884103,14.673333209127525
,
74.28035737884103,14.673333209127525
74.28035737884103,14.671610793104254
,
74.28035737884103,14.671610793104254
74.27913670053947,14.669555651359733
,
74.27913670053947,14.669555651359733
74.27583311042788,14.67038919310993
,
74.27583311042788,14.67038919310993
74.27455903925708,14.669138882907214
,
74.27455903925708,14.669138882907214
74.27539063359337,14.664999956802514
,
74.27539063359337,14.664999956802514
74.27455903925708,14.663332950635727
,
74.27455903925708,14.663332950635727
74.27622222413349,14.66161152883334
,
74.27622222413349,14.66161152883334
74.27622222413349,14.65913870449334
,
74.27622222413349,14.65913870449334
74.27830503377547,14.658749575114738
,
74.27830503377547,14.658749575114738
74.28083037381418,14.661222439385886
,
74.28083037381418,14.661222439385886
74.28247067110486,14.661222424109829
,
74.28247067110486,14.661222424109829
74.28583528900396,14.659583131149507
,
74.28583528900396,14.659583131149507
74.2907790989033,14.660388984798471
,
74.2907790989033,14.660388984798471
74.29119109937209,14.65999985668081
,
74.29119109937209,14.65999985668081
74.28997040426242,14.658721946742176
,
74.28997040426242,14.658721946742176
74.28833008509268,14.657860799467052
,
74.28833008509268,14.657860799467052
74.28583528900396,14.6579170651397
,
74.28583528900396,14.6579170651397
74.28502657236707,14.65872189518755
,
74.28502657236707,14.65872189518755
74.28083037381418,14.658694305753981
,
74.28083037381418,14.658694305753981
74.27705381087691,14.655805564357893
,
74.27705381087691,14.655805564357893
74.27705381087691,14.654138561057122
,
74.27705381087691,14.654138561057122
74.28038790912345,14.6499719771124
,
74.28038790912345,14.6499719771124
74.27874759306145,14.647499999163506
,
74.27874759306145,14.647499999163506
74.2833023188332,14.642916712293184
,
74.2833023188332,14.642916712293184
74.2857742302624,14.641249627574702
,
74.2857742302624,14.641249627574702
74.28749846035795,14.641277329503517
,
74.28749846035795,14.641277329503517
74.28997040426242,14.642889020091085
,
74.28997040426242,14.642889020091085
74.2920837638488,14.64083290102049
,
74.2920837638488,14.64083290102049
74.2921142921622,14.639166864671642
,
74.2921142921622,14.639166864671642
74.29333497286449,14.637888896115095
,
74.29333497286449,14.637888896115095
74.29621891592838,14.638305654706484
,
74.29621891592838,14.638305654706484
74.29499816509087,14.636249549588852
,
74.29499816509087,14.636249549588852
74.29333497286449,14.636221908873909
,
74.29333497286449,14.636221908873909
74.29122162783551,14.638361010058107
,
74.29122162783551,14.638361010058107
74.29119109937209,14.639944043763565
,
74.29119109937209,14.639944043763565
74.28997040426242,14.641277350847306
,
74.28997040426242,14.641277350847306
74.2891387870337,14.641277311093502
,
74.2891387870337,14.641277311093502
74.28749846035795,14.63955593727573
,
74.28749846035795,14.63955593727573
74.28577423026239,14.639527297091197
,
74.28577423026239,14.639527297091197
74.28247067110486,14.641249662178554
,
74.28247067110486,14.641249662178554
74.28208157075466,14.63919445847883
,
74.28208157075466,14.63919445847883
74.28289030048549,14.638333310298663
,
74.28289030048549,14.638333310298663
74.28291322026163,14.633333216420345
,
74.28291322026163,14.633333216420345
74.28202821040243,14.63247206167933
,
74.28202821040243,14.63247206167933
74.28205874040452,14.629138919991677
,
74.28205874040452,14.629138919991677
74.28121947683985,14.628333102139253
,
74.28121947683985,14.628333102139253
74.28121947683985,14.626666992538198
,
74.28121947683985,14.626666992538198
74.2791137802877,14.623722088329567
,
74.2791137802877,14.623722088329567
74.27747345274568,14.623722050022202
,
74.27747345274568,14.623722050022202
74.27500151811141,14.62538911664211
,
74.27500151811141,14.62538911664211
74.27333071160942,14.625389096766746
,
74.27333071160942,14.625389096766746
74.27166750034029,14.62708376743641
,
74.27166750034029,14.62708376743641
74.26914212282243,14.627083781115253
,
74.26914212282243,14.627083781115253
74.2679138482137,14.625833483778033
,
74.2679138482137,14.625833483778033
74.26791384821371,14.624166451401512
,
74.26791384821371,14.624166451401512
74.27205662294145,14.621639267905953
,
